param NumNodes := 20;
param NumArcs := 318;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (1, 16)
  7 (1, 20)
  8 (1, 5)
  9 (1, 15)
  10 (1, 10)
  11 (1, 14)
  12 (1, 3)
  13 (1, 18)
  14 (1, 19)
  15 (1, 6)
  16 (1, 11)
  17 (1, 7)
  18 (2, 3)
  19 (2, 19)
  20 (2, 11)
  21 (2, 4)
  22 (2, 13)
  23 (2, 7)
  24 (2, 17)
  25 (2, 20)
  26 (2, 10)
  27 (2, 18)
  28 (2, 5)
  29 (2, 9)
  30 (2, 12)
  31 (2, 16)
  32 (2, 6)
  33 (2, 14)
  34 (2, 15)
  35 (2, 8)
  36 (3, 4)
  37 (3, 16)
  38 (3, 18)
  39 (3, 12)
  40 (3, 9)
  41 (3, 11)
  42 (3, 13)
  43 (3, 8)
  44 (3, 15)
  45 (3, 7)
  46 (3, 1)
  47 (3, 19)
  48 (3, 5)
  49 (3, 6)
  50 (3, 2)
  51 (3, 14)
  52 (4, 5)
  53 (4, 19)
  54 (4, 3)
  55 (4, 12)
  56 (4, 15)
  57 (4, 10)
  58 (4, 18)
  59 (4, 1)
  60 (4, 17)
  61 (4, 11)
  62 (4, 2)
  63 (4, 9)
  64 (4, 20)
  65 (4, 8)
  66 (4, 7)
  67 (4, 13)
  68 (4, 14)
  69 (5, 6)
  70 (5, 8)
  71 (5, 3)
  72 (5, 12)
  73 (5, 1)
  74 (5, 11)
  75 (5, 9)
  76 (5, 13)
  77 (5, 16)
  78 (5, 15)
  79 (5, 19)
  80 (5, 2)
  81 (5, 14)
  82 (5, 20)
  83 (5, 10)
  84 (5, 18)
  85 (5, 7)
  86 (6, 7)
  87 (6, 3)
  88 (6, 15)
  89 (6, 18)
  90 (6, 10)
  91 (6, 11)
  92 (6, 13)
  93 (6, 20)
  94 (6, 8)
  95 (6, 1)
  96 (6, 14)
  97 (6, 12)
  98 (6, 17)
  99 (6, 16)
  100 (6, 2)
  101 (7, 8)
  102 (7, 5)
  103 (7, 15)
  104 (7, 12)
  105 (7, 20)
  106 (7, 9)
  107 (7, 6)
  108 (7, 13)
  109 (7, 3)
  110 (7, 18)
  111 (7, 19)
  112 (7, 16)
  113 (7, 14)
  114 (7, 4)
  115 (7, 2)
  116 (7, 10)
  117 (7, 1)
  118 (8, 9)
  119 (8, 19)
  120 (8, 1)
  121 (8, 5)
  122 (8, 7)
  123 (8, 12)
  124 (8, 14)
  125 (8, 13)
  126 (8, 4)
  127 (8, 10)
  128 (8, 20)
  129 (8, 16)
  130 (8, 17)
  131 (8, 11)
  132 (8, 18)
  133 (8, 6)
  134 (9, 10)
  135 (9, 11)
  136 (9, 16)
  137 (9, 7)
  138 (9, 17)
  139 (9, 20)
  140 (9, 6)
  141 (9, 15)
  142 (9, 12)
  143 (9, 1)
  144 (9, 14)
  145 (9, 5)
  146 (9, 2)
  147 (9, 18)
  148 (9, 8)
  149 (9, 3)
  150 (10, 11)
  151 (10, 14)
  152 (10, 15)
  153 (10, 20)
  154 (10, 2)
  155 (10, 13)
  156 (10, 4)
  157 (10, 8)
  158 (10, 6)
  159 (10, 7)
  160 (10, 3)
  161 (10, 16)
  162 (10, 17)
  163 (10, 18)
  164 (10, 5)
  165 (11, 12)
  166 (11, 13)
  167 (11, 17)
  168 (11, 8)
  169 (11, 1)
  170 (11, 3)
  171 (11, 9)
  172 (11, 2)
  173 (11, 14)
  174 (11, 15)
  175 (11, 20)
  176 (11, 5)
  177 (11, 6)
  178 (12, 13)
  179 (12, 9)
  180 (12, 8)
  181 (12, 4)
  182 (12, 18)
  183 (12, 11)
  184 (12, 2)
  185 (12, 15)
  186 (12, 17)
  187 (12, 3)
  188 (12, 1)
  189 (12, 20)
  190 (12, 19)
  191 (12, 7)
  192 (13, 14)
  193 (13, 18)
  194 (13, 2)
  195 (13, 16)
  196 (13, 19)
  197 (13, 5)
  198 (13, 12)
  199 (13, 1)
  200 (13, 9)
  201 (13, 7)
  202 (13, 6)
  203 (13, 4)
  204 (13, 10)
  205 (13, 3)
  206 (13, 17)
  207 (13, 11)
  208 (14, 15)
  209 (14, 5)
  210 (14, 20)
  211 (14, 3)
  212 (14, 12)
  213 (14, 2)
  214 (14, 11)
  215 (14, 4)
  216 (14, 19)
  217 (14, 6)
  218 (14, 18)
  219 (14, 17)
  220 (14, 9)
  221 (14, 1)
  222 (15, 16)
  223 (15, 18)
  224 (15, 13)
  225 (15, 5)
  226 (15, 8)
  227 (15, 17)
  228 (15, 14)
  229 (15, 4)
  230 (15, 20)
  231 (15, 6)
  232 (15, 10)
  233 (15, 12)
  234 (15, 1)
  235 (15, 3)
