param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 91.98185261703081
WIND 2 107.86644149010968
WIND 3 91.21977099368652
WIND 4 98.4403335515546
WIND 5 97.94765255254816
WIND 6 107.89286422230055
WIND 7 102.07233351291207
WIND 8 111.67998406594005
WIND 9 47.73004698243217
WIND 10 41.63557134019709
WIND 11 44.62482662210438
WIND 12 56.35027579760421
WIND 13 66.20560776511562
WIND 14 68.72902521670918
WIND 15 106.6146511469658
WIND 16 66.02578358922652
WIND 17 99.77623427390478
WIND 18 72.51413013224435
WIND 19 78.99556100919096
WIND 20 107.76863459489587
WIND 21 125.65374954620043
WIND 22 120.34371447134276
WIND 23 92.98388027126055
WIND 24 98.97720055498864
WIND 25 98.97720055498864
WIND 26 98.97720055498864
WIND 27 98.97720055498864
WIND 28 98.97720055498864
WIND 29 98.97720055498864
WIND 30 98.97720055498864
WIND 31 98.97720055498864
WIND 32 98.97720055498864
WIND 33 98.97720055498864
WIND 34 98.97720055498864
WIND 35 98.97720055498864
WIND 36 98.97720055498864
WIND 37 98.97720055498864
WIND 38 98.97720055498864
WIND 39 98.97720055498864
WIND 40 98.97720055498864
WIND 41 98.97720055498864
WIND 42 98.97720055498864
WIND 43 98.97720055498864
WIND 44 98.97720055498864
WIND 45 98.97720055498864
WIND 46 98.97720055498864
WIND 47 98.97720055498864
WIND 48 98.97720055498864
;


