param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 136.49826956723646
WIND 2 135.03017625515292
WIND 3 138.9097305544518
WIND 4 125.46089239036301
WIND 5 106.10809675187082
WIND 6 125.06322882717025
WIND 7 87.56576569516953
WIND 8 92.10504097923877
WIND 9 52.075510156865214
WIND 10 22.839260651371934
WIND 11 16.36993750875392
WIND 12 62.708121959907935
WIND 13 16.44375445246506
WIND 14 16.784470723644493
WIND 15 31.03262719344327
WIND 16 45.02097697827291
WIND 17 84.32688040201745
WIND 18 68.92120404130443
WIND 19 73.14711116100553
WIND 20 96.72509402455995
WIND 21 92.28480134246645
WIND 22 77.49309352539107
WIND 23 89.6500478807196
WIND 24 88.33266704254298
WIND 25 88.33266704254298
WIND 26 88.33266704254298
WIND 27 88.33266704254298
WIND 28 88.33266704254298
WIND 29 88.33266704254298
WIND 30 88.33266704254298
WIND 31 88.33266704254298
WIND 32 88.33266704254298
WIND 33 88.33266704254298
WIND 34 88.33266704254298
WIND 35 88.33266704254298
WIND 36 88.33266704254298
WIND 37 88.33266704254298
WIND 38 88.33266704254298
WIND 39 88.33266704254298
WIND 40 88.33266704254298
WIND 41 88.33266704254298
WIND 42 88.33266704254298
WIND 43 88.33266704254298
WIND 44 88.33266704254298
WIND 45 88.33266704254298
WIND 46 88.33266704254298
WIND 47 88.33266704254298
WIND 48 88.33266704254298
;


