param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 139.52827198978605
WIND 2 134.1674912224916
WIND 3 131.27314767240068
WIND 4 107.13583622505548
WIND 5 110.26878622525247
WIND 6 125.15521496288562
WIND 7 93.16585446944339
WIND 8 109.12410747007704
WIND 9 73.33243957958594
WIND 10 57.55933381262603
WIND 11 27.648527177526205
WIND 12 79.8535549787114
WIND 13 50.69590413391458
WIND 14 52.30456059840368
WIND 15 95.3910920352524
WIND 16 71.36504283712102
WIND 17 105.30519483199974
WIND 18 71.35513431355393
WIND 19 97.93418527893118
WIND 20 132.35832294463054
WIND 21 145.45814590265078
WIND 22 148.76000571404344
WIND 23 149.72527966139293
WIND 24 141.71148123719706
WIND 25 141.71148123719706
WIND 26 141.71148123719706
WIND 27 141.71148123719706
WIND 28 141.71148123719706
WIND 29 141.71148123719706
WIND 30 141.71148123719706
WIND 31 141.71148123719706
WIND 32 141.71148123719706
WIND 33 141.71148123719706
WIND 34 141.71148123719706
WIND 35 141.71148123719706
WIND 36 141.71148123719706
WIND 37 141.71148123719706
WIND 38 141.71148123719706
WIND 39 141.71148123719706
WIND 40 141.71148123719706
WIND 41 141.71148123719706
WIND 42 141.71148123719706
WIND 43 141.71148123719706
WIND 44 141.71148123719706
WIND 45 141.71148123719706
WIND 46 141.71148123719706
WIND 47 141.71148123719706
WIND 48 141.71148123719706
;


