param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 157.53431843080932
WIND 2 151.65277259044817
WIND 3 149.10377900411808
WIND 4 143.17653074365495
WIND 5 135.91467812801775
WIND 6 160.42220782361846
WIND 7 144.19315838824082
WIND 8 182.4933577641183
WIND 9 123.1134628476724
WIND 10 113.90407663626505
WIND 11 110.46579193370165
WIND 12 180.35558591611397
WIND 13 113.31896850985879
WIND 14 104.42773152879715
WIND 15 178.50264253488672
WIND 16 118.03850999588245
WIND 17 181.35345549805427
WIND 18 110.9797732429171
WIND 19 142.59108781835536
WIND 20 156.11663598727966
WIND 21 158.67884194764986
WIND 22 159.0263614479642
WIND 23 156.02900362712452
WIND 24 149.97534739601628
WIND 25 149.97534739601628
WIND 26 149.97534739601628
WIND 27 149.97534739601628
WIND 28 149.97534739601628
WIND 29 149.97534739601628
WIND 30 149.97534739601628
WIND 31 149.97534739601628
WIND 32 149.97534739601628
WIND 33 149.97534739601628
WIND 34 149.97534739601628
WIND 35 149.97534739601628
WIND 36 149.97534739601628
WIND 37 149.97534739601628
WIND 38 149.97534739601628
WIND 39 149.97534739601628
WIND 40 149.97534739601628
WIND 41 149.97534739601628
WIND 42 149.97534739601628
WIND 43 149.97534739601628
WIND 44 149.97534739601628
WIND 45 149.97534739601628
WIND 46 149.97534739601628
WIND 47 149.97534739601628
WIND 48 149.97534739601628
;


