param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 145.95144819483681
WIND 2 126.31203238533111
WIND 3 125.88822401298079
WIND 4 117.09206223743766
WIND 5 97.46954746909137
WIND 6 124.49701013186314
WIND 7 132.80785911529347
WIND 8 157.15988408229526
WIND 9 99.0106217484198
WIND 10 84.74072440504081
WIND 11 73.18586605778229
WIND 12 97.66088125340926
WIND 13 77.0317227797038
WIND 14 98.10687018312531
WIND 15 136.53786916455502
WIND 16 101.03660227232265
WIND 17 145.15148934369708
WIND 18 103.53092171715308
WIND 19 137.81056115617625
WIND 20 152.7447714454268
WIND 21 157.74855432924244
WIND 22 153.14821836426003
WIND 23 157.20597572567706
WIND 24 154.06224257001577
WIND 25 154.06224257001577
WIND 26 154.06224257001577
WIND 27 154.06224257001577
WIND 28 154.06224257001577
WIND 29 154.06224257001577
WIND 30 154.06224257001577
WIND 31 154.06224257001577
WIND 32 154.06224257001577
WIND 33 154.06224257001577
WIND 34 154.06224257001577
WIND 35 154.06224257001577
WIND 36 154.06224257001577
WIND 37 154.06224257001577
WIND 38 154.06224257001577
WIND 39 154.06224257001577
WIND 40 154.06224257001577
WIND 41 154.06224257001577
WIND 42 154.06224257001577
WIND 43 154.06224257001577
WIND 44 154.06224257001577
WIND 45 154.06224257001577
WIND 46 154.06224257001577
WIND 47 154.06224257001577
WIND 48 154.06224257001577
;


