param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 156.01298270774362
WIND 2 151.64036284364988
WIND 3 151.70935993071666
WIND 4 142.7198563092755
WIND 5 136.40361981628126
WIND 6 161.46138553814507
WIND 7 145.50289038741226
WIND 8 180.55913894329709
WIND 9 123.00284731237701
WIND 10 113.11997975022676
WIND 11 106.76408718312821
WIND 12 175.24442180800523
WIND 13 111.13524341412614
WIND 14 104.38286043210788
WIND 15 181.24379081727454
WIND 16 116.93755508688406
WIND 17 176.0322748702353
WIND 18 110.78910646267205
WIND 19 137.08388977836827
WIND 20 149.33175574677065
WIND 21 156.80927314272282
WIND 22 154.60329747410736
WIND 23 152.84302562228515
WIND 24 154.86941736232097
WIND 25 154.86941736232097
WIND 26 154.86941736232097
WIND 27 154.86941736232097
WIND 28 154.86941736232097
WIND 29 154.86941736232097
WIND 30 154.86941736232097
WIND 31 154.86941736232097
WIND 32 154.86941736232097
WIND 33 154.86941736232097
WIND 34 154.86941736232097
WIND 35 154.86941736232097
WIND 36 154.86941736232097
WIND 37 154.86941736232097
WIND 38 154.86941736232097
WIND 39 154.86941736232097
WIND 40 154.86941736232097
WIND 41 154.86941736232097
WIND 42 154.86941736232097
WIND 43 154.86941736232097
WIND 44 154.86941736232097
WIND 45 154.86941736232097
WIND 46 154.86941736232097
WIND 47 154.86941736232097
WIND 48 154.86941736232097
;


