param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 84.86983679241898
WIND 2 66.51633879562874
WIND 3 67.8988204660636
WIND 4 53.15744748546474
WIND 5 56.53807563508687
WIND 6 67.02070464670341
WIND 7 48.741568498800625
WIND 8 62.68677192021153
WIND 9 11.288070219196335
WIND 10 3.794634964528041
WIND 11 0.27344446221133006
WIND 12 0.013082904226178017
WIND 13 0.0736862765978259
WIND 14 0.5578057576428137
WIND 15 1.4152578440311347
WIND 16 4.312646378581008
WIND 17 15.582495996264454
WIND 18 20.28300873925065
WIND 19 39.48673479098258
WIND 20 54.025636950802145
WIND 21 51.20445417974728
WIND 22 54.74571246284307
WIND 23 48.71266582870692
WIND 24 55.40971053770052
WIND 25 55.40971053770052
WIND 26 55.40971053770052
WIND 27 55.40971053770052
WIND 28 55.40971053770052
WIND 29 55.40971053770052
WIND 30 55.40971053770052
WIND 31 55.40971053770052
WIND 32 55.40971053770052
WIND 33 55.40971053770052
WIND 34 55.40971053770052
WIND 35 55.40971053770052
WIND 36 55.40971053770052
WIND 37 55.40971053770052
WIND 38 55.40971053770052
WIND 39 55.40971053770052
WIND 40 55.40971053770052
WIND 41 55.40971053770052
WIND 42 55.40971053770052
WIND 43 55.40971053770052
WIND 44 55.40971053770052
WIND 45 55.40971053770052
WIND 46 55.40971053770052
WIND 47 55.40971053770052
WIND 48 55.40971053770052
;


