param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 156.80400080466134
WIND 2 155.98691361252625
WIND 3 152.17406259522514
WIND 4 145.80575038972762
WIND 5 138.3345342436859
WIND 6 164.40017339344595
WIND 7 145.87448056093726
WIND 8 181.02000999654547
WIND 9 121.25047404661467
WIND 10 105.37886040096976
WIND 11 108.71189171037884
WIND 12 173.6893461642209
WIND 13 110.42073795324859
WIND 14 102.790582280415
WIND 15 165.87489121417002
WIND 16 111.68316457589886
WIND 17 165.2071258584297
WIND 18 107.7470961459278
WIND 19 140.95294637493964
WIND 20 156.0601387294384
WIND 21 159.08905613843552
WIND 22 158.38333285870664
WIND 23 158.13014478649546
WIND 24 155.84739161758594
WIND 25 155.84739161758594
WIND 26 155.84739161758594
WIND 27 155.84739161758594
WIND 28 155.84739161758594
WIND 29 155.84739161758594
WIND 30 155.84739161758594
WIND 31 155.84739161758594
WIND 32 155.84739161758594
WIND 33 155.84739161758594
WIND 34 155.84739161758594
WIND 35 155.84739161758594
WIND 36 155.84739161758594
WIND 37 155.84739161758594
WIND 38 155.84739161758594
WIND 39 155.84739161758594
WIND 40 155.84739161758594
WIND 41 155.84739161758594
WIND 42 155.84739161758594
WIND 43 155.84739161758594
WIND 44 155.84739161758594
WIND 45 155.84739161758594
WIND 46 155.84739161758594
WIND 47 155.84739161758594
WIND 48 155.84739161758594
;


