param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 143.09092727544547
WIND 2 138.09024900681683
WIND 3 135.65008601859626
WIND 4 117.55372628772946
WIND 5 112.71589424533623
WIND 6 134.61335193085907
WIND 7 135.8281954226986
WIND 8 153.12631166641654
WIND 9 104.68944491670996
WIND 10 73.66924983668518
WIND 11 64.26388595926285
WIND 12 93.96164456417881
WIND 13 68.71794835561587
WIND 14 76.63033223587796
WIND 15 128.1653780205631
WIND 16 97.31525715719776
WIND 17 156.9446053380067
WIND 18 104.55894535974065
WIND 19 127.7606174485561
WIND 20 137.38540229729594
WIND 21 131.95940527316534
WIND 22 134.88420298527586
WIND 23 130.1218821600364
WIND 24 129.00021971171915
WIND 25 129.00021971171915
WIND 26 129.00021971171915
WIND 27 129.00021971171915
WIND 28 129.00021971171915
WIND 29 129.00021971171915
WIND 30 129.00021971171915
WIND 31 129.00021971171915
WIND 32 129.00021971171915
WIND 33 129.00021971171915
WIND 34 129.00021971171915
WIND 35 129.00021971171915
WIND 36 129.00021971171915
WIND 37 129.00021971171915
WIND 38 129.00021971171915
WIND 39 129.00021971171915
WIND 40 129.00021971171915
WIND 41 129.00021971171915
WIND 42 129.00021971171915
WIND 43 129.00021971171915
WIND 44 129.00021971171915
WIND 45 129.00021971171915
WIND 46 129.00021971171915
WIND 47 129.00021971171915
WIND 48 129.00021971171915
;


