param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 115.25109417004315
WIND 2 118.75154894429961
WIND 3 114.01183871902924
WIND 4 109.25316802851515
WIND 5 100.99400561966488
WIND 6 123.52681518685289
WIND 7 107.82355653069646
WIND 8 94.6209335500463
WIND 9 70.55239314243441
WIND 10 37.381972467395784
WIND 11 27.5653692443621
WIND 12 45.46459150240416
WIND 13 28.94271848514049
WIND 14 50.740572443515326
WIND 15 76.2665382433317
WIND 16 66.45512364818586
WIND 17 95.26507758715883
WIND 18 68.69441724730834
WIND 19 97.97566241811313
WIND 20 100.3435376794563
WIND 21 108.66253816217737
WIND 22 130.82776695958736
WIND 23 113.14167614007437
WIND 24 116.7717431164024
WIND 25 116.7717431164024
WIND 26 116.7717431164024
WIND 27 116.7717431164024
WIND 28 116.7717431164024
WIND 29 116.7717431164024
WIND 30 116.7717431164024
WIND 31 116.7717431164024
WIND 32 116.7717431164024
WIND 33 116.7717431164024
WIND 34 116.7717431164024
WIND 35 116.7717431164024
WIND 36 116.7717431164024
WIND 37 116.7717431164024
WIND 38 116.7717431164024
WIND 39 116.7717431164024
WIND 40 116.7717431164024
WIND 41 116.7717431164024
WIND 42 116.7717431164024
WIND 43 116.7717431164024
WIND 44 116.7717431164024
WIND 45 116.7717431164024
WIND 46 116.7717431164024
WIND 47 116.7717431164024
WIND 48 116.7717431164024
;


