param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 158.16547618498026
WIND 2 145.3241455487093
WIND 3 141.8067298790253
WIND 4 131.6600006088476
WIND 5 126.03357969490649
WIND 6 151.00152165609936
WIND 7 140.1011310393437
WIND 8 170.1376423881807
WIND 9 115.31360642489945
WIND 10 109.50137772238224
WIND 11 93.66544121445985
WIND 12 135.80276309833576
WIND 13 89.15127313663696
WIND 14 83.63784936795933
WIND 15 110.42410843482183
WIND 16 96.00143978024808
WIND 17 172.694957852505
WIND 18 105.81699184484087
WIND 19 134.0072494685154
WIND 20 147.4792767488647
WIND 21 143.8085779371591
WIND 22 142.82197497182855
WIND 23 149.38548799426175
WIND 24 138.76618840942822
WIND 25 138.76618840942822
WIND 26 138.76618840942822
WIND 27 138.76618840942822
WIND 28 138.76618840942822
WIND 29 138.76618840942822
WIND 30 138.76618840942822
WIND 31 138.76618840942822
WIND 32 138.76618840942822
WIND 33 138.76618840942822
WIND 34 138.76618840942822
WIND 35 138.76618840942822
WIND 36 138.76618840942822
WIND 37 138.76618840942822
WIND 38 138.76618840942822
WIND 39 138.76618840942822
WIND 40 138.76618840942822
WIND 41 138.76618840942822
WIND 42 138.76618840942822
WIND 43 138.76618840942822
WIND 44 138.76618840942822
WIND 45 138.76618840942822
WIND 46 138.76618840942822
WIND 47 138.76618840942822
WIND 48 138.76618840942822
;


