param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 30.3772636280704
WIND 2 9.793013804896304
WIND 3 8.43822388857966
WIND 4 12.442752910382058
WIND 5 5.654058084570693
WIND 6 10.233890508804736
WIND 7 7.325899865567862
WIND 8 8.326505811145456
WIND 9 0.07739737125510829
WIND 10 2.309744485273768e-05
WIND 11 4.1401638952720525e-07
WIND 12 3.1126524223168414e-05
WIND 13 1.347748687408057e-06
WIND 14 2.4040137435576984e-05
WIND 15 0.02558802145247796
WIND 16 0.002774686287727946
WIND 17 3.0226465913653104
WIND 18 4.075680764065601
WIND 19 8.93754649255318
WIND 20 10.36283142353061
WIND 21 11.620545041750688
WIND 22 16.45590989410348
WIND 23 19.73093743386896
WIND 24 19.614971935151654
WIND 25 19.614971935151654
WIND 26 19.614971935151654
WIND 27 19.614971935151654
WIND 28 19.614971935151654
WIND 29 19.614971935151654
WIND 30 19.614971935151654
WIND 31 19.614971935151654
WIND 32 19.614971935151654
WIND 33 19.614971935151654
WIND 34 19.614971935151654
WIND 35 19.614971935151654
WIND 36 19.614971935151654
WIND 37 19.614971935151654
WIND 38 19.614971935151654
WIND 39 19.614971935151654
WIND 40 19.614971935151654
WIND 41 19.614971935151654
WIND 42 19.614971935151654
WIND 43 19.614971935151654
WIND 44 19.614971935151654
WIND 45 19.614971935151654
WIND 46 19.614971935151654
WIND 47 19.614971935151654
WIND 48 19.614971935151654
;


