param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 23.983193183582692
WIND 2 28.08138735164837
WIND 3 25.9725974387334
WIND 4 38.77646109293887
WIND 5 30.281611672153396
WIND 6 36.763739588644235
WIND 7 21.868651612893004
WIND 8 23.971516449045136
WIND 9 3.8463936466419457
WIND 10 0.21421262024665566
WIND 11 0.3013611277516702
WIND 12 1.4946067527305418
WIND 13 0.5017997687851078
WIND 14 0.6451137860353925
WIND 15 2.236106138037468
WIND 16 2.529489737636914
WIND 17 24.606438717332175
WIND 18 38.70151086721578
WIND 19 72.09035550729133
WIND 20 62.45108899744436
WIND 21 53.57613275946964
WIND 22 56.912025999329
WIND 23 50.751861772643664
WIND 24 44.44330126232785
WIND 25 44.44330126232785
WIND 26 44.44330126232785
WIND 27 44.44330126232785
WIND 28 44.44330126232785
WIND 29 44.44330126232785
WIND 30 44.44330126232785
WIND 31 44.44330126232785
WIND 32 44.44330126232785
WIND 33 44.44330126232785
WIND 34 44.44330126232785
WIND 35 44.44330126232785
WIND 36 44.44330126232785
WIND 37 44.44330126232785
WIND 38 44.44330126232785
WIND 39 44.44330126232785
WIND 40 44.44330126232785
WIND 41 44.44330126232785
WIND 42 44.44330126232785
WIND 43 44.44330126232785
WIND 44 44.44330126232785
WIND 45 44.44330126232785
WIND 46 44.44330126232785
WIND 47 44.44330126232785
WIND 48 44.44330126232785
;


