param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 30.770081952135264
WIND 2 29.558986904677212
WIND 3 12.537555734592205
WIND 4 20.540763739603577
WIND 5 23.228109984169787
WIND 6 13.902304847074436
WIND 7 4.704308923562212
WIND 8 8.72757664839503
WIND 9 0.39891227646352834
WIND 10 0.019723949374753146
WIND 11 6.9829877153893e-05
WIND 12 2.9683440288863497e-06
WIND 13 5.464574797997556e-07
WIND 14 1.5919492454941065e-06
WIND 15 0.025606598255126303
WIND 16 0.015624099645407341
WIND 17 4.144913370261349
WIND 18 2.970800615510041
WIND 19 13.022003621567388
WIND 20 13.02109169039177
WIND 21 12.826622433343756
WIND 22 10.544674309697758
WIND 23 14.432159901708452
WIND 24 8.88533507517252
WIND 25 8.88533507517252
WIND 26 8.88533507517252
WIND 27 8.88533507517252
WIND 28 8.88533507517252
WIND 29 8.88533507517252
WIND 30 8.88533507517252
WIND 31 8.88533507517252
WIND 32 8.88533507517252
WIND 33 8.88533507517252
WIND 34 8.88533507517252
WIND 35 8.88533507517252
WIND 36 8.88533507517252
WIND 37 8.88533507517252
WIND 38 8.88533507517252
WIND 39 8.88533507517252
WIND 40 8.88533507517252
WIND 41 8.88533507517252
WIND 42 8.88533507517252
WIND 43 8.88533507517252
WIND 44 8.88533507517252
WIND 45 8.88533507517252
WIND 46 8.88533507517252
WIND 47 8.88533507517252
WIND 48 8.88533507517252
;


