param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 45.72695981516948
WIND 2 53.48224466520341
WIND 3 56.13686406199335
WIND 4 61.904593450266525
WIND 5 64.64843043506379
WIND 6 78.9735365522683
WIND 7 39.251645159223365
WIND 8 40.92891370753585
WIND 9 15.725281089940092
WIND 10 5.250856863287698
WIND 11 3.450698083658045
WIND 12 3.251508212774772
WIND 13 0.9030406007610283
WIND 14 3.7183450898007893
WIND 15 20.699988570461258
WIND 16 9.145441392553542
WIND 17 35.937234204254935
WIND 18 38.589258561219495
WIND 19 61.025005045836565
WIND 20 69.50398764205336
WIND 21 96.4363949516855
WIND 22 81.00921280820434
WIND 23 64.45790526284456
WIND 24 55.55574818626445
WIND 25 55.55574818626445
WIND 26 55.55574818626445
WIND 27 55.55574818626445
WIND 28 55.55574818626445
WIND 29 55.55574818626445
WIND 30 55.55574818626445
WIND 31 55.55574818626445
WIND 32 55.55574818626445
WIND 33 55.55574818626445
WIND 34 55.55574818626445
WIND 35 55.55574818626445
WIND 36 55.55574818626445
WIND 37 55.55574818626445
WIND 38 55.55574818626445
WIND 39 55.55574818626445
WIND 40 55.55574818626445
WIND 41 55.55574818626445
WIND 42 55.55574818626445
WIND 43 55.55574818626445
WIND 44 55.55574818626445
WIND 45 55.55574818626445
WIND 46 55.55574818626445
WIND 47 55.55574818626445
WIND 48 55.55574818626445
;


