param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (2, 3)
  7 (2, 19)
  8 (2, 11)
  9 (2, 4)
  10 (2, 13)
  11 (2, 7)
  12 (2, 17)
  13 (2, 20)
  14 (3, 4)
  15 (3, 16)
  16 (3, 18)
  17 (3, 12)
  18 (3, 9)
  19 (4, 5)
  20 (4, 19)
  21 (4, 3)
  22 (4, 12)
  23 (4, 15)
  24 (4, 10)
  25 (5, 6)
  26 (5, 8)
  27 (5, 3)
  28 (5, 12)
  29 (5, 1)
  30 (5, 11)
  31 (5, 9)
  32 (6, 7)
  33 (6, 3)
  34 (6, 15)
  35 (6, 18)
  36 (6, 10)
  37 (6, 11)
  38 (7, 8)
  39 (7, 5)
  40 (7, 15)
  41 (7, 12)
  42 (7, 20)
  43 (7, 9)
  44 (7, 6)
  45 (7, 13)
  46 (8, 9)
  47 (8, 19)
  48 (8, 1)
  49 (8, 5)
  50 (8, 7)
  51 (8, 12)
  52 (8, 14)
  53 (9, 10)
  54 (9, 11)
  55 (9, 16)
  56 (9, 7)
  57 (9, 17)
  58 (9, 20)
  59 (10, 11)
  60 (10, 14)
  61 (10, 15)
  62 (11, 12)
  63 (11, 13)
  64 (11, 17)
  65 (11, 8)
  66 (11, 1)
  67 (12, 13)
  68 (12, 9)
  69 (12, 8)
  70 (12, 4)
  71 (12, 18)
  72 (13, 14)
  73 (13, 18)
  74 (13, 2)
  75 (13, 16)
  76 (13, 19)
  77 (13, 5)
  78 (13, 12)
  79 (14, 15)
  80 (14, 5)
  81 (14, 20)
  82 (14, 3)
  83 (15, 16)
  84 (15, 18)
  85 (15, 13)
  86 (15, 5)
  87 (16, 17)
  88 (16, 11)
  89 (16, 15)
  90 (16, 8)
  91 (16, 12)
  92 (16, 19)
  93 (17, 18)
  94 (17, 15)
  95 (17, 7)
  96 (17, 16)
  97 (17, 4)
  98 (17, 13)
  99 (17, 2)
  100 (17, 14)
  101 (17, 8)
  102 (18, 19)
  103 (18, 5)
  104 (18, 7)
  105 (18, 11)
  106 (18, 12)
  107 (18, 14)
  108 (19, 20)
  109 (19, 6)
  110 (19, 2)
  111 (19, 4)
  112 (19, 16)
  113 (19, 14)
  114 (19, 10)
  115 (20, 1)
  116 (20, 8)
  117 (20, 9)
  118 (20, 3)
  119 (20, 18)
  120 (20, 14)
;
param NodesCommoditiesDemand :=
  20 1 66.37374331971472
  1 1 -66.37374331971472
  11 2 32.24888405904697
  3 2 -32.24888405904697
  10 3 82.56956566738387
  4 3 -82.56956566738387
  20 4 41.2019407525829
  11 4 -41.2019407525829
  2 5 57.58517894408152
  3 5 -57.58517894408152
  9 6 84.94609256494405
  14 6 -84.94609256494405
  15 7 61.05239909150504
  14 7 -61.05239909150504
  10 8 78.45825524903927
  20 8 -78.45825524903927
  5 9 61.82706673400028
  10 9 -61.82706673400028
  11 10 70.33315066866408
  20 10 -70.33315066866408
  20 11 37.71458887570786
  10 11 -37.71458887570786
  4 12 22.901475570953355
  17 12 -22.901475570953355
  15 13 88.97606378741098
  16 13 -88.97606378741098
  18 14 104.26518870974867
  20 14 -104.26518870974867
  13 15 27.60115385398003
  5 15 -27.60115385398003
  9 16 36.89966747341785
  18 16 -36.89966747341785
  5 17 33.600643213097946
  8 17 -33.600643213097946
  16 18 91.25024470844829
  18 18 -91.25024470844829
  6 19 18.37100320395874
  5 19 -18.37100320395874
  2 20 62.225948269686604
  19 20 -62.225948269686604
  9 21 18.306316433754386
  13 21 -18.306316433754386
  15 22 93.16896102772314
  5 22 -93.16896102772314
  20 23 52.4879742993177
  5 23 -52.4879742993177
  1 24 73.03366316449211
  13 24 -73.03366316449211
  9 25 59.21168488155727
  17 25 -59.21168488155727
  5 26 75.70454097400179
  7 26 -75.70454097400179
  20 27 87.80956238562766
  17 27 -87.80956238562766
  12 28 34.19795397572635
  11 28 -34.19795397572635
  16 29 49.78366621121721
  17 29 -49.78366621121721
  12 30 69.84082241151056
  7 30 -69.84082241151056
  10 31 29.775392987393403
  12 31 -29.775392987393403
  16 32 36.1487135221885
  12 32 -36.1487135221885
  11 33 38.543070011925025
  1 33 -38.543070011925025
  6 34 13.930020904334743
  14 34 -13.930020904334743
  7 35 76.67937875975949
  3 35 -76.67937875975949
  17 36 14.732380471413887
  19 36 -14.732380471413887
  10 37 50.687150191812385
  14 37 -50.687150191812385
  10 38 75.53389288058965
  3 38 -75.53389288058965
  2 39 102.86532005205324
  9 39 -102.86532005205324
  14 40 33.707731150192146
  18 40 -33.707731150192146
  5 41 65.97168754913687
  1 41 -65.97168754913687
  12 42 73.20825821774976
  13 42 -73.20825821774976
