param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (2, 3)
  7 (2, 19)
  8 (2, 11)
  9 (2, 4)
  10 (2, 13)
  11 (2, 7)
  12 (2, 17)
  13 (2, 20)
  14 (3, 4)
  15 (3, 16)
  16 (3, 18)
  17 (3, 12)
  18 (3, 9)
  19 (4, 5)
  20 (4, 19)
  21 (4, 3)
  22 (4, 12)
  23 (4, 15)
  24 (4, 10)
  25 (5, 6)
  26 (5, 8)
  27 (5, 3)
  28 (5, 12)
  29 (5, 1)
  30 (5, 11)
  31 (5, 9)
  32 (6, 7)
  33 (6, 3)
  34 (6, 15)
  35 (6, 18)
  36 (6, 10)
  37 (6, 11)
  38 (7, 8)
  39 (7, 5)
  40 (7, 15)
  41 (7, 12)
  42 (7, 20)
  43 (7, 9)
  44 (7, 6)
  45 (7, 13)
  46 (8, 9)
  47 (8, 19)
  48 (8, 1)
  49 (8, 5)
  50 (8, 7)
  51 (8, 12)
  52 (8, 14)
  53 (9, 10)
  54 (9, 11)
  55 (9, 16)
  56 (9, 7)
  57 (9, 17)
  58 (9, 20)
  59 (10, 11)
  60 (10, 14)
  61 (10, 15)
  62 (11, 12)
  63 (11, 13)
  64 (11, 17)
  65 (11, 8)
  66 (11, 1)
  67 (12, 13)
  68 (12, 9)
  69 (12, 8)
  70 (12, 4)
  71 (12, 18)
  72 (13, 14)
  73 (13, 18)
  74 (13, 2)
  75 (13, 16)
  76 (13, 19)
  77 (13, 5)
  78 (13, 12)
  79 (14, 15)
  80 (14, 5)
  81 (14, 20)
  82 (14, 3)
  83 (15, 16)
  84 (15, 18)
  85 (15, 13)
  86 (15, 5)
  87 (16, 17)
  88 (16, 11)
  89 (16, 15)
  90 (16, 8)
  91 (16, 12)
  92 (16, 19)
  93 (17, 18)
  94 (17, 15)
  95 (17, 7)
  96 (17, 16)
  97 (17, 4)
  98 (17, 13)
  99 (17, 2)
  100 (17, 14)
  101 (17, 8)
  102 (18, 19)
  103 (18, 5)
  104 (18, 7)
  105 (18, 11)
  106 (18, 12)
  107 (18, 14)
  108 (19, 20)
  109 (19, 6)
  110 (19, 2)
  111 (19, 4)
  112 (19, 16)
  113 (19, 14)
  114 (19, 10)
  115 (20, 1)
  116 (20, 8)
  117 (20, 9)
  118 (20, 3)
  119 (20, 18)
  120 (20, 14)
;
param NodesCommoditiesDemand :=
  20 1 73.8267702911557
  1 1 -73.8267702911557
  11 2 29.528250685977355
  3 2 -29.528250685977355
  10 3 78.40058532642465
  4 3 -78.40058532642465
  20 4 41.26985093773716
  11 4 -41.26985093773716
  2 5 49.22070988474637
  3 5 -49.22070988474637
  9 6 77.50475014197562
  14 6 -77.50475014197562
  15 7 52.84263958520684
  14 7 -52.84263958520684
  10 8 72.92182936763703
  20 8 -72.92182936763703
  5 9 58.60197856552023
  10 9 -58.60197856552023
  11 10 71.19274672983812
  20 10 -71.19274672983812
  20 11 35.2623129969543
  10 11 -35.2623129969543
  4 12 20.81712495448279
  17 12 -20.81712495448279
  15 13 94.177445801347
  16 13 -94.177445801347
  18 14 95.85925240205478
  20 14 -95.85925240205478
  13 15 28.74309524184936
  5 15 -28.74309524184936
  9 16 40.5435425376066
  18 16 -40.5435425376066
  5 17 34.30119477589582
  8 17 -34.30119477589582
  16 18 91.28995265771631
  18 18 -91.28995265771631
  6 19 18.881464797814512
  5 19 -18.881464797814512
  2 20 53.388020304462735
  19 20 -53.388020304462735
  9 21 19.172558411596235
  13 21 -19.172558411596235
  15 22 97.58174679250516
  5 22 -97.58174679250516
  20 23 54.771344363958946
  5 23 -54.771344363958946
  1 24 74.80317809702234
  13 24 -74.80317809702234
  9 25 53.51629292854793
  17 25 -53.51629292854793
  5 26 69.72504740190213
  7 26 -69.72504740190213
  20 27 82.7392431012861
  17 27 -82.7392431012861
  12 28 29.893453644458365
  11 28 -29.893453644458365
  16 29 42.584285094459666
  17 29 -42.584285094459666
  12 30 67.26819890280964
  7 30 -67.26819890280964
  10 31 26.274721487102514
  12 31 -26.274721487102514
  16 32 35.60786727610554
  12 32 -35.60786727610554
  11 33 37.78208145216754
  1 33 -37.78208145216754
  6 34 13.0024016695317
  14 34 -13.0024016695317
  7 35 71.51985977759333
  3 35 -71.51985977759333
  17 36 15.226473560761086
  19 36 -15.226473560761086
  10 37 45.12844119222754
  14 37 -45.12844119222754
  10 38 71.92151977273555
  3 38 -71.92151977273555
  2 39 102.29162138012288
  9 39 -102.29162138012288
  14 40 29.571250976671415
  18 40 -29.571250976671415
  5 41 66.1616403847643
  1 41 -66.1616403847643
  12 42 68.73293691901345
  13 42 -68.73293691901345
