param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (2, 3)
  7 (2, 19)
  8 (2, 11)
  9 (2, 4)
  10 (2, 13)
  11 (2, 7)
  12 (2, 17)
  13 (2, 20)
  14 (3, 4)
  15 (3, 16)
  16 (3, 18)
  17 (3, 12)
  18 (3, 9)
  19 (4, 5)
  20 (4, 19)
  21 (4, 3)
  22 (4, 12)
  23 (4, 15)
  24 (4, 10)
  25 (5, 6)
  26 (5, 8)
  27 (5, 3)
  28 (5, 12)
  29 (5, 1)
  30 (5, 11)
  31 (5, 9)
  32 (6, 7)
  33 (6, 3)
  34 (6, 15)
  35 (6, 18)
  36 (6, 10)
  37 (6, 11)
  38 (7, 8)
  39 (7, 5)
  40 (7, 15)
  41 (7, 12)
  42 (7, 20)
  43 (7, 9)
  44 (7, 6)
  45 (7, 13)
  46 (8, 9)
  47 (8, 19)
  48 (8, 1)
  49 (8, 5)
  50 (8, 7)
  51 (8, 12)
  52 (8, 14)
  53 (9, 10)
  54 (9, 11)
  55 (9, 16)
  56 (9, 7)
  57 (9, 17)
  58 (9, 20)
  59 (10, 11)
  60 (10, 14)
  61 (10, 15)
  62 (11, 12)
  63 (11, 13)
  64 (11, 17)
  65 (11, 8)
  66 (11, 1)
  67 (12, 13)
  68 (12, 9)
  69 (12, 8)
  70 (12, 4)
  71 (12, 18)
  72 (13, 14)
  73 (13, 18)
  74 (13, 2)
  75 (13, 16)
  76 (13, 19)
  77 (13, 5)
  78 (13, 12)
  79 (14, 15)
  80 (14, 5)
  81 (14, 20)
  82 (14, 3)
  83 (15, 16)
  84 (15, 18)
  85 (15, 13)
  86 (15, 5)
  87 (16, 17)
  88 (16, 11)
  89 (16, 15)
  90 (16, 8)
  91 (16, 12)
  92 (16, 19)
  93 (17, 18)
  94 (17, 15)
  95 (17, 7)
  96 (17, 16)
  97 (17, 4)
  98 (17, 13)
  99 (17, 2)
  100 (17, 14)
  101 (17, 8)
  102 (18, 19)
  103 (18, 5)
  104 (18, 7)
  105 (18, 11)
  106 (18, 12)
  107 (18, 14)
  108 (19, 20)
  109 (19, 6)
  110 (19, 2)
  111 (19, 4)
  112 (19, 16)
  113 (19, 14)
  114 (19, 10)
  115 (20, 1)
  116 (20, 8)
  117 (20, 9)
  118 (20, 3)
  119 (20, 18)
  120 (20, 14)
;
param NodesCommoditiesDemand :=
  20 1 74.80570227561793
  1 1 -74.80570227561793
  11 2 30.864942507743148
  3 2 -30.864942507743148
  10 3 78.20906316108722
  4 3 -78.20906316108722
  20 4 39.603829625389075
  11 4 -39.603829625389075
  2 5 54.97934485655331
  3 5 -54.97934485655331
  9 6 78.81758786718396
  14 6 -78.81758786718396
  15 7 57.19296854622664
  14 7 -57.19296854622664
  10 8 75.08479353092955
  20 8 -75.08479353092955
  5 9 61.50806893845971
  10 9 -61.50806893845971
  11 10 79.2501293064486
  20 10 -79.2501293064486
  20 11 38.74564243477339
  10 11 -38.74564243477339
  4 12 23.70755341778052
  17 12 -23.70755341778052
  15 13 95.71668627493568
  16 13 -95.71668627493568
  18 14 96.22286504436622
  20 14 -96.22286504436622
  13 15 28.650975959296446
  5 15 -28.650975959296446
  9 16 38.00650368803807
  18 16 -38.00650368803807
  5 17 33.86904646168657
  8 17 -33.86904646168657
  16 18 98.78232238103078
  18 18 -98.78232238103078
  6 19 19.6952997095458
  5 19 -19.6952997095458
  2 20 59.60947643910005
  19 20 -59.60947643910005
  9 21 16.32914588770802
  13 21 -16.32914588770802
  15 22 94.25192152475688
  5 22 -94.25192152475688
  20 23 54.41307394087808
  5 23 -54.41307394087808
  1 24 74.58389702236242
  13 24 -74.58389702236242
  9 25 56.9378343500704
  17 25 -56.9378343500704
  5 26 75.0333935531089
  7 26 -75.0333935531089
  20 27 87.82712706611699
  17 27 -87.82712706611699
  12 28 34.33482919818219
  11 28 -34.33482919818219
  16 29 43.87805125631801
  17 29 -43.87805125631801
  12 30 73.44903829738828
  7 30 -73.44903829738828
  10 31 28.061543419071047
  12 31 -28.061543419071047
  16 32 38.36885995309184
  12 32 -38.36885995309184
  11 33 38.689168879349154
  1 33 -38.689168879349154
  6 34 13.251632147201466
  14 34 -13.251632147201466
  7 35 70.95544030915777
  3 35 -70.95544030915777
  17 36 16.015471806401543
  19 36 -16.015471806401543
  10 37 48.1097157534241
  14 37 -48.1097157534241
  10 38 69.67607493379927
  3 38 -69.67607493379927
  2 39 93.37526486422801
  9 39 -93.37526486422801
  14 40 31.994922701095433
  18 40 -31.994922701095433
  5 41 62.74295784847152
  1 41 -62.74295784847152
  12 42 78.71510150866033
  13 42 -78.71510150866033
