param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (2, 3)
  7 (2, 19)
  8 (2, 11)
  9 (2, 4)
  10 (2, 13)
  11 (2, 7)
  12 (2, 17)
  13 (2, 20)
  14 (3, 4)
  15 (3, 16)
  16 (3, 18)
  17 (3, 12)
  18 (3, 9)
  19 (4, 5)
  20 (4, 19)
  21 (4, 3)
  22 (4, 12)
  23 (4, 15)
  24 (4, 10)
  25 (5, 6)
  26 (5, 8)
  27 (5, 3)
  28 (5, 12)
  29 (5, 1)
  30 (5, 11)
  31 (5, 9)
  32 (6, 7)
  33 (6, 3)
  34 (6, 15)
  35 (6, 18)
  36 (6, 10)
  37 (6, 11)
  38 (7, 8)
  39 (7, 5)
  40 (7, 15)
  41 (7, 12)
  42 (7, 20)
  43 (7, 9)
  44 (7, 6)
  45 (7, 13)
  46 (8, 9)
  47 (8, 19)
  48 (8, 1)
  49 (8, 5)
  50 (8, 7)
  51 (8, 12)
  52 (8, 14)
  53 (9, 10)
  54 (9, 11)
  55 (9, 16)
  56 (9, 7)
  57 (9, 17)
  58 (9, 20)
  59 (10, 11)
  60 (10, 14)
  61 (10, 15)
  62 (11, 12)
  63 (11, 13)
  64 (11, 17)
  65 (11, 8)
  66 (11, 1)
  67 (12, 13)
  68 (12, 9)
  69 (12, 8)
  70 (12, 4)
  71 (12, 18)
  72 (13, 14)
  73 (13, 18)
  74 (13, 2)
  75 (13, 16)
  76 (13, 19)
  77 (13, 5)
  78 (13, 12)
  79 (14, 15)
  80 (14, 5)
  81 (14, 20)
  82 (14, 3)
  83 (15, 16)
  84 (15, 18)
  85 (15, 13)
  86 (15, 5)
  87 (16, 17)
  88 (16, 11)
  89 (16, 15)
  90 (16, 8)
  91 (16, 12)
  92 (16, 19)
  93 (17, 18)
  94 (17, 15)
  95 (17, 7)
  96 (17, 16)
  97 (17, 4)
  98 (17, 13)
  99 (17, 2)
  100 (17, 14)
  101 (17, 8)
  102 (18, 19)
  103 (18, 5)
  104 (18, 7)
  105 (18, 11)
  106 (18, 12)
  107 (18, 14)
  108 (19, 20)
  109 (19, 6)
  110 (19, 2)
  111 (19, 4)
  112 (19, 16)
  113 (19, 14)
  114 (19, 10)
  115 (20, 1)
  116 (20, 8)
  117 (20, 9)
  118 (20, 3)
  119 (20, 18)
  120 (20, 14)
;
param NodesCommoditiesDemand :=
  20 1 85.83700333551056
  1 1 -85.83700333551056
  11 2 34.8428130632284
  3 2 -34.8428130632284
  10 3 91.13685057962336
  4 3 -91.13685057962336
  20 4 43.69989831070025
  11 4 -43.69989831070025
  2 5 63.5285761909212
  3 5 -63.5285761909212
  9 6 94.37539920518539
  14 6 -94.37539920518539
  15 7 68.63637291205856
  14 7 -68.63637291205856
  10 8 83.0706338561404
  20 8 -83.0706338561404
  5 9 65.62723134154452
  10 9 -65.62723134154452
  11 10 89.69172463691736
  20 10 -89.69172463691736
  20 11 36.15694044623402
  10 11 -36.15694044623402
  4 12 25.829549694984856
  17 12 -25.829549694984856
  15 13 108.67566656795364
  16 13 -108.67566656795364
  18 14 109.86784327692155
  20 14 -109.86784327692155
  13 15 30.871136232880225
  5 15 -30.871136232880225
  9 16 41.308523422692794
  18 16 -41.308523422692794
  5 17 39.82288145908708
  8 17 -39.82288145908708
  16 18 102.46047295963598
  18 18 -102.46047295963598
  6 19 21.391854796213494
  5 19 -21.391854796213494
  2 20 68.07894580111079
  19 20 -68.07894580111079
  9 21 18.952988727181438
  13 21 -18.952988727181438
  15 22 100.10893014851393
  5 22 -100.10893014851393
  20 23 64.6467224260472
  5 23 -64.6467224260472
  1 24 85.98584111159859
  13 24 -85.98584111159859
  9 25 62.62742429368134
  17 25 -62.62742429368134
  5 26 80.98677631737425
  7 26 -80.98677631737425
  20 27 100.83180277401229
  17 27 -100.83180277401229
  12 28 37.765137561692825
  11 28 -37.765137561692825
  16 29 52.38793779871197
  17 29 -52.38793779871197
  12 30 81.36069474107639
  7 30 -81.36069474107639
  10 31 32.615607758019095
  12 31 -32.615607758019095
  16 32 42.49754015309329
  12 32 -42.49754015309329
  11 33 43.004178940473224
  1 33 -43.004178940473224
  6 34 15.230489437227673
  14 34 -15.230489437227673
  7 35 80.75672290536431
  3 35 -80.75672290536431
  17 36 17.82913869430796
  19 36 -17.82913869430796
  10 37 55.042034057283296
  14 37 -55.042034057283296
  10 38 87.46975019251352
  3 38 -87.46975019251352
  2 39 122.21534311453486
  9 39 -122.21534311453486
  14 40 32.56752685412995
  18 40 -32.56752685412995
  5 41 69.72598459630956
  1 41 -69.72598459630956
  12 42 90.73391421680314
  13 42 -90.73391421680314
