param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (2, 3)
  7 (2, 19)
  8 (2, 11)
  9 (2, 4)
  10 (2, 13)
  11 (2, 7)
  12 (2, 17)
  13 (2, 20)
  14 (3, 4)
  15 (3, 16)
  16 (3, 18)
  17 (3, 12)
  18 (3, 9)
  19 (4, 5)
  20 (4, 19)
  21 (4, 3)
  22 (4, 12)
  23 (4, 15)
  24 (4, 10)
  25 (5, 6)
  26 (5, 8)
  27 (5, 3)
  28 (5, 12)
  29 (5, 1)
  30 (5, 11)
  31 (5, 9)
  32 (6, 7)
  33 (6, 3)
  34 (6, 15)
  35 (6, 18)
  36 (6, 10)
  37 (6, 11)
  38 (7, 8)
  39 (7, 5)
  40 (7, 15)
  41 (7, 12)
  42 (7, 20)
  43 (7, 9)
  44 (7, 6)
  45 (7, 13)
  46 (8, 9)
  47 (8, 19)
  48 (8, 1)
  49 (8, 5)
  50 (8, 7)
  51 (8, 12)
  52 (8, 14)
  53 (9, 10)
  54 (9, 11)
  55 (9, 16)
  56 (9, 7)
  57 (9, 17)
  58 (9, 20)
  59 (10, 11)
  60 (10, 14)
  61 (10, 15)
  62 (11, 12)
  63 (11, 13)
  64 (11, 17)
  65 (11, 8)
  66 (11, 1)
  67 (12, 13)
  68 (12, 9)
  69 (12, 8)
  70 (12, 4)
  71 (12, 18)
  72 (13, 14)
  73 (13, 18)
  74 (13, 2)
  75 (13, 16)
  76 (13, 19)
  77 (13, 5)
  78 (13, 12)
  79 (14, 15)
  80 (14, 5)
  81 (14, 20)
  82 (14, 3)
  83 (15, 16)
  84 (15, 18)
  85 (15, 13)
  86 (15, 5)
  87 (16, 17)
  88 (16, 11)
  89 (16, 15)
  90 (16, 8)
  91 (16, 12)
  92 (16, 19)
  93 (17, 18)
  94 (17, 15)
  95 (17, 7)
  96 (17, 16)
  97 (17, 4)
  98 (17, 13)
  99 (17, 2)
  100 (17, 14)
  101 (17, 8)
  102 (18, 19)
  103 (18, 5)
  104 (18, 7)
  105 (18, 11)
  106 (18, 12)
  107 (18, 14)
  108 (19, 20)
  109 (19, 6)
  110 (19, 2)
  111 (19, 4)
  112 (19, 16)
  113 (19, 14)
  114 (19, 10)
  115 (20, 1)
  116 (20, 8)
  117 (20, 9)
  118 (20, 3)
  119 (20, 18)
  120 (20, 14)
;
param NodesCommoditiesDemand :=
  20 1 75.61479465822364
  1 1 -75.61479465822364
  11 2 34.69473767704366
  3 2 -34.69473767704366
  10 3 94.33029337309344
  4 3 -94.33029337309344
  20 4 43.96353148365789
  11 4 -43.96353148365789
  2 5 57.2529962658878
  3 5 -57.2529962658878
  9 6 97.50110817880875
  14 6 -97.50110817880875
  15 7 62.148826729565826
  14 7 -62.148826729565826
  10 8 83.05025415426215
  20 8 -83.05025415426215
  5 9 62.9366806064228
  10 9 -62.9366806064228
  11 10 81.42138428602195
  20 10 -81.42138428602195
  20 11 40.53891415743684
  10 11 -40.53891415743684
  4 12 25.62964630550742
  17 12 -25.62964630550742
  15 13 109.59389892727918
  16 13 -109.59389892727918
  18 14 108.25860417983813
  20 14 -108.25860417983813
  13 15 30.700947103910273
  5 15 -30.700947103910273
  9 16 38.439687685206664
  18 16 -38.439687685206664
  5 17 37.66180822078184
  8 17 -37.66180822078184
  16 18 107.06263454268536
  18 18 -107.06263454268536
  6 19 22.027781641455313
  5 19 -22.027781641455313
  2 20 62.5408206963357
  19 20 -62.5408206963357
  9 21 18.815862849632893
  13 21 -18.815862849632893
  15 22 101.22301661372882
  5 22 -101.22301661372882
  20 23 61.58378999917916
  5 23 -61.58378999917916
  1 24 79.62277867935595
  13 24 -79.62277867935595
  9 25 57.56538042316862
  17 25 -57.56538042316862
  5 26 72.70966945661776
  7 26 -72.70966945661776
  20 27 102.45576338380761
  17 27 -102.45576338380761
  12 28 36.530313765649126
  11 28 -36.530313765649126
  16 29 48.96364736411522
  17 29 -48.96364736411522
  12 30 79.88907572186646
  7 30 -79.88907572186646
  10 31 29.251458971576035
  12 31 -29.251458971576035
  16 32 42.2790040450527
  12 32 -42.2790040450527
  11 33 40.651769647236975
  1 33 -40.651769647236975
  6 34 14.434593281891516
  14 34 -14.434593281891516
  7 35 79.93585123094466
  3 35 -79.93585123094466
  17 36 17.62144184012844
  19 36 -17.62144184012844
  10 37 56.46735302313662
  14 37 -56.46735302313662
  10 38 78.32679065670186
  3 38 -78.32679065670186
  2 39 111.95467071443503
  9 39 -111.95467071443503
  14 40 31.553010427452346
  18 40 -31.553010427452346
  5 41 71.06779960761669
  1 41 -71.06779960761669
  12 42 81.70063600026087
  13 42 -81.70063600026087
