param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 100;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 4)
  3 (1, 17)
  4 (1, 13)
  5 (1, 12)
  6 (2, 3)
  7 (2, 19)
  8 (2, 11)
  9 (2, 4)
  10 (2, 13)
  11 (2, 7)
  12 (2, 17)
  13 (2, 20)
  14 (3, 4)
  15 (3, 16)
  16 (3, 18)
  17 (3, 12)
  18 (3, 9)
  19 (4, 5)
  20 (4, 19)
  21 (4, 3)
  22 (4, 12)
  23 (4, 15)
  24 (4, 10)
  25 (5, 6)
  26 (5, 8)
  27 (5, 3)
  28 (5, 12)
  29 (5, 1)
  30 (5, 11)
  31 (5, 9)
  32 (6, 7)
  33 (6, 3)
  34 (6, 15)
  35 (6, 18)
  36 (6, 10)
  37 (6, 11)
  38 (7, 8)
  39 (7, 5)
  40 (7, 15)
  41 (7, 12)
  42 (7, 20)
  43 (7, 9)
  44 (7, 6)
  45 (7, 13)
  46 (8, 9)
  47 (8, 19)
  48 (8, 1)
  49 (8, 5)
  50 (8, 7)
  51 (8, 12)
  52 (8, 14)
  53 (9, 10)
  54 (9, 11)
  55 (9, 16)
  56 (9, 7)
  57 (9, 17)
  58 (9, 20)
  59 (10, 11)
  60 (10, 14)
  61 (10, 15)
  62 (11, 12)
  63 (11, 13)
  64 (11, 17)
  65 (11, 8)
  66 (11, 1)
  67 (12, 13)
  68 (12, 9)
  69 (12, 8)
  70 (12, 4)
  71 (12, 18)
  72 (13, 14)
  73 (13, 18)
  74 (13, 2)
  75 (13, 16)
  76 (13, 19)
  77 (13, 5)
  78 (13, 12)
  79 (14, 15)
  80 (14, 5)
  81 (14, 20)
  82 (14, 3)
  83 (15, 16)
  84 (15, 18)
  85 (15, 13)
  86 (15, 5)
  87 (16, 17)
  88 (16, 11)
  89 (16, 15)
  90 (16, 8)
  91 (16, 12)
  92 (16, 19)
  93 (17, 18)
  94 (17, 15)
  95 (17, 7)
  96 (17, 16)
  97 (17, 4)
  98 (17, 13)
  99 (17, 2)
  100 (17, 14)
  101 (17, 8)
  102 (18, 19)
  103 (18, 5)
  104 (18, 7)
  105 (18, 11)
  106 (18, 12)
  107 (18, 14)
  108 (19, 20)
  109 (19, 6)
  110 (19, 2)
  111 (19, 4)
  112 (19, 16)
  113 (19, 14)
  114 (19, 10)
  115 (20, 1)
  116 (20, 8)
  117 (20, 9)
  118 (20, 3)
  119 (20, 18)
  120 (20, 14)
;
param NodesCommoditiesDemand :=
  20 1 63.86721723008379
  1 1 -63.86721723008379
  11 2 29.754287634050968
  3 2 -29.754287634050968
  10 3 67.60982268273094
  4 3 -67.60982268273094
  20 4 35.171170263304376
  11 4 -35.171170263304376
  2 5 46.49673150182541
  3 5 -46.49673150182541
  9 6 77.49581068723899
  14 6 -77.49581068723899
  15 7 54.493260609103615
  14 7 -54.493260609103615
  10 8 62.466371464837565
  20 8 -62.466371464837565
  5 9 52.554247434402384
  10 9 -52.554247434402384
  11 10 63.52363115319789
  20 10 -63.52363115319789
  20 11 31.95121504404364
  10 11 -31.95121504404364
  4 12 19.11023539127166
  17 12 -19.11023539127166
  15 13 82.83424785063924
  16 13 -82.83424785063924
  18 14 84.95546969447126
  20 14 -84.95546969447126
  13 15 24.411686314116533
  5 15 -24.411686314116533
  9 16 32.51081075421113
  18 16 -32.51081075421113
  5 17 28.281513230623087
  8 17 -28.281513230623087
  16 18 90.98517954351085
  18 18 -90.98517954351085
  6 19 18.636876480861137
  5 19 -18.636876480861137
  2 20 51.97023412379877
  19 20 -51.97023412379877
  9 21 14.684450983603472
  13 21 -14.684450983603472
  15 22 81.05257618463222
  5 22 -81.05257618463222
  20 23 47.17187809036744
  5 23 -47.17187809036744
  1 24 62.64728122182171
  13 24 -62.64728122182171
  9 25 49.06518351691576
  17 25 -49.06518351691576
  5 26 69.21429646976077
  7 26 -69.21429646976077
  20 27 85.32435144654896
  17 27 -85.32435144654896
  12 28 29.83009366562311
  11 28 -29.83009366562311
  16 29 38.988708864142716
  17 29 -38.988708864142716
  12 30 65.87439922225744
  7 30 -65.87439922225744
  10 31 24.329276178446747
  12 31 -24.329276178446747
  16 32 33.498606863533865
  12 32 -33.498606863533865
  11 33 33.06370878955239
  1 33 -33.06370878955239
  6 34 11.735812331220085
  14 34 -11.735812331220085
  7 35 61.15629929063071
  3 35 -61.15629929063071
  17 36 14.119366210703232
  19 36 -14.119366210703232
  10 37 43.513834542864586
  14 37 -43.513834542864586
  10 38 61.66924141745029
  3 38 -61.66924141745029
  2 39 85.72990126250318
  9 39 -85.72990126250318
  14 40 25.914374714853018
  18 40 -25.914374714853018
  5 41 57.797906512783996
  1 41 -57.797906512783996
  12 42 73.15578342322766
  13 42 -73.15578342322766
