param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 40;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 19)
  3 (1, 17)
  4 (1, 7)
  5 (1, 18)
  6 (1, 4)
  7 (1, 15)
  8 (1, 20)
  9 (1, 8)
  10 (1, 3)
  11 (1, 11)
  12 (1, 10)
  13 (2, 3)
  14 (2, 10)
  15 (2, 6)
  16 (2, 9)
  17 (2, 7)
  18 (2, 1)
  19 (2, 17)
  20 (3, 4)
  21 (3, 9)
  22 (3, 14)
  23 (3, 18)
  24 (3, 11)
  25 (4, 5)
  26 (4, 10)
  27 (4, 2)
  28 (4, 18)
  29 (4, 15)
  30 (4, 11)
  31 (5, 6)
  32 (5, 9)
  33 (5, 13)
  34 (5, 3)
  35 (5, 16)
  36 (6, 7)
  37 (6, 13)
  38 (6, 11)
  39 (6, 8)
  40 (6, 14)
  41 (6, 15)
  42 (7, 8)
  43 (7, 3)
  44 (7, 13)
  45 (7, 19)
  46 (7, 9)
  47 (7, 18)
  48 (8, 9)
  49 (8, 5)
  50 (8, 7)
  51 (8, 6)
  52 (8, 10)
  53 (8, 17)
  54 (9, 10)
  55 (9, 6)
  56 (9, 4)
  57 (9, 16)
  58 (9, 17)
  59 (9, 8)
  60 (9, 13)
  61 (10, 11)
  62 (10, 16)
  63 (10, 12)
  64 (11, 12)
  65 (11, 20)
  66 (11, 15)
  67 (11, 7)
  68 (12, 13)
  69 (12, 15)
  70 (12, 20)
  71 (12, 18)
  72 (12, 10)
  73 (12, 17)
  74 (12, 3)
  75 (12, 4)
  76 (13, 14)
  77 (13, 19)
  78 (13, 16)
  79 (13, 20)
  80 (14, 15)
  81 (14, 10)
  82 (14, 5)
  83 (14, 4)
  84 (14, 20)
  85 (14, 16)
  86 (14, 3)
  87 (15, 16)
  88 (15, 17)
  89 (15, 14)
  90 (15, 12)
  91 (15, 2)
  92 (15, 4)
  93 (16, 17)
  94 (16, 5)
  95 (16, 9)
  96 (16, 6)
  97 (16, 11)
  98 (16, 19)
  99 (16, 1)
  100 (16, 7)
  101 (16, 14)
  102 (17, 18)
  103 (17, 5)
  104 (17, 14)
  105 (17, 12)
  106 (18, 19)
  107 (18, 4)
  108 (18, 7)
  109 (18, 1)
  110 (18, 20)
  111 (19, 20)
  112 (19, 12)
  113 (19, 1)
  114 (19, 16)
  115 (19, 5)
  116 (20, 1)
  117 (20, 19)
  118 (20, 18)
  119 (20, 11)
  120 (20, 6)
;
param NodesCommoditiesDemand :=
  4 1 72.1328744184175
  17 1 -72.1328744184175
  19 2 31.234669868466288
  12 2 -31.234669868466288
  10 3 74.77056958558208
  4 3 -74.77056958558208
  9 4 40.68102748490123
  14 4 -40.68102748490123
  7 5 55.42674816976021
  5 5 -55.42674816976021
  16 6 81.74502498239197
  7 6 -81.74502498239197
  7 7 55.126587036270024
  12 7 -55.126587036270024
  4 8 77.16167426357259
  5 8 -77.16167426357259
  14 9 55.81479890190964
  7 9 -55.81479890190964
  4 10 73.5993621952674
  13 10 -73.5993621952674
  20 11 36.795286928203396
  1 11 -36.795286928203396
  1 12 20.29544193811632
  17 12 -20.29544193811632
  9 13 87.6617146084708
  1 13 -87.6617146084708
  14 14 91.89850321663174
  3 14 -91.89850321663174
  20 15 26.19847567588583
  18 15 -26.19847567588583
  14 16 34.3286687028074
  20 16 -34.3286687028074
  16 17 35.00024346055987
  8 17 -35.00024346055987
  20 18 97.9255870054089
  10 18 -97.9255870054089
  8 19 19.365811051379325
  13 19 -19.365811051379325
  3 20 61.198790158340316
  5 20 -61.198790158340316
  17 21 16.791720196825136
  4 21 -16.791720196825136
  15 22 94.77051187995308
  7 22 -94.77051187995308
