param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 132.14106556757744
WIND 2 136.6948096370246
WIND 3 120.64247458557091
WIND 4 124.9296146857287
WIND 5 121.50928334837033
WIND 6 154.09960758293187
WIND 7 133.01329129346345
WIND 8 152.34701016624737
WIND 9 105.93194860081405
WIND 10 79.93912422077796
WIND 11 89.23523918249676
WIND 12 136.10355735342333
WIND 13 76.77966521242257
WIND 14 71.95881839150229
WIND 15 109.52336402875913
WIND 16 75.79853040708888
WIND 17 106.99014003939433
WIND 18 83.56155141780246
WIND 19 115.02105883427126
WIND 20 146.21129418066957
WIND 21 152.83310397196016
WIND 22 157.7260622441027
WIND 23 156.53982433002525
WIND 24 152.50524557213973
WIND 25 152.50524557213973
WIND 26 152.50524557213973
WIND 27 152.50524557213973
WIND 28 152.50524557213973
WIND 29 152.50524557213973
WIND 30 152.50524557213973
WIND 31 152.50524557213973
WIND 32 152.50524557213973
WIND 33 152.50524557213973
WIND 34 152.50524557213973
WIND 35 152.50524557213973
WIND 36 152.50524557213973
WIND 37 152.50524557213973
WIND 38 152.50524557213973
WIND 39 152.50524557213973
WIND 40 152.50524557213973
WIND 41 152.50524557213973
WIND 42 152.50524557213973
WIND 43 152.50524557213973
WIND 44 152.50524557213973
WIND 45 152.50524557213973
WIND 46 152.50524557213973
WIND 47 152.50524557213973
WIND 48 152.50524557213973
;


