param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 156.95198708475547
WIND 2 154.40347763932576
WIND 3 153.11883928454486
WIND 4 144.65504617679306
WIND 5 138.263527155422
WIND 6 163.7060547112339
WIND 7 145.77320710864373
WIND 8 177.52530301888828
WIND 9 118.34724252758826
WIND 10 109.98378269059249
WIND 11 92.92587287044981
WIND 12 157.15833895671867
WIND 13 94.60382014195642
WIND 14 94.37800873660125
WIND 15 158.69673577048226
WIND 16 112.82827310756161
WIND 17 175.69108748836433
WIND 18 111.16910917125654
WIND 19 142.30842100697643
WIND 20 152.44696592750816
WIND 21 154.26349051470112
WIND 22 155.5260138902752
WIND 23 156.99386546902366
WIND 24 151.91233305291448
WIND 25 151.91233305291448
WIND 26 151.91233305291448
WIND 27 151.91233305291448
WIND 28 151.91233305291448
WIND 29 151.91233305291448
WIND 30 151.91233305291448
WIND 31 151.91233305291448
WIND 32 151.91233305291448
WIND 33 151.91233305291448
WIND 34 151.91233305291448
WIND 35 151.91233305291448
WIND 36 151.91233305291448
WIND 37 151.91233305291448
WIND 38 151.91233305291448
WIND 39 151.91233305291448
WIND 40 151.91233305291448
WIND 41 151.91233305291448
WIND 42 151.91233305291448
WIND 43 151.91233305291448
WIND 44 151.91233305291448
WIND 45 151.91233305291448
WIND 46 151.91233305291448
WIND 47 151.91233305291448
WIND 48 151.91233305291448
;


