param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 62.55809255336897
  2 1 -62.55809255336897
  8 2 30.016355742416838
  16 2 -30.016355742416838
  7 3 71.12128114626995
  16 3 -71.12128114626995
  7 4 39.98723138593686
  9 4 -39.98723138593686
  4 5 47.15003272424866
  3 5 -47.15003272424866
  9 6 76.1636437179669
  1 6 -76.1636437179669
  3 7 53.95483542025804
  5 7 -53.95483542025804
  14 8 69.44630538746416
  8 8 -69.44630538746416
  3 9 53.298491364407965
  7 9 -53.298491364407965
  11 10 71.77456253062823
  5 10 -71.77456253062823
  18 11 32.150587585929685
  4 11 -32.150587585929685
  2 12 19.90783572597483
  5 12 -19.90783572597483
  20 13 84.46512773652437
  13 13 -84.46512773652437
  10 14 85.1064922546264
  12 14 -85.1064922546264
  15 15 25.198548396095376
  14 15 -25.198548396095376
  10 16 33.54909951475037
  11 16 -33.54909951475037
  6 17 30.63426682302458
  15 17 -30.63426682302458
  11 18 92.02611786754738
  19 18 -92.02611786754738
  10 19 18.012093126049223
  5 19 -18.012093126049223
  5 20 57.87281880288873
  6 20 -57.87281880288873
  7 21 16.291887096028972
  18 21 -16.291887096028972
  17 22 83.47593511068654
  2 22 -83.47593511068654
  3 23 51.64157751613846
  4 23 -51.64157751613846
  20 24 71.98017913017301
  19 24 -71.98017913017301
  5 25 54.84593545551589
  16 25 -54.84593545551589
  4 26 66.95546861620024
  19 26 -66.95546861620024
  6 27 84.35650468663874
  1 27 -84.35650468663874
  9 28 30.639666625139643
  15 28 -30.639666625139643
  12 29 42.04489205951409
  15 29 -42.04489205951409
  1 30 64.40297760708603
  9 30 -64.40297760708603
  17 31 23.68824081758915
  18 31 -23.68824081758915
  19 32 35.745160887800715
  12 32 -35.745160887800715
  9 33 35.1732313130942
  2 33 -35.1732313130942
  14 34 11.56752673733189
  19 34 -11.56752673733189
  12 35 66.83071811608391
  17 35 -66.83071811608391
  20 36 13.638250719874172
  16 36 -13.638250719874172
  15 37 44.94363026130142
  1 37 -44.94363026130142
  13 38 68.27057891137603
  9 38 -68.27057891137603
  2 39 86.50692874853802
  18 39 -86.50692874853802
  9 40 29.505372367482103
  18 40 -29.505372367482103
  11 41 58.46572417981413
  20 41 -58.46572417981413
  1 42 67.0695475383782
  7 42 -67.0695475383782
  2 43 12.172819466239746
  8 43 -12.172819466239746
  6 44 68.73685250481289
  4 44 -68.73685250481289
  19 45 78.74537055714192
  11 45 -78.74537055714192
  3 46 22.139808554117092
  16 46 -22.139808554117092
  5 47 24.833257638889098
  19 47 -24.833257638889098
  4 48 9.644553517784212
  2 48 -9.644553517784212
  9 49 25.293662876503152
  20 49 -25.293662876503152
  10 50 68.43372875562648
  1 50 -68.43372875562648
  13 51 15.82381094687919
  12 51 -15.82381094687919
  7 52 63.707992713632734
  3 52 -63.707992713632734
  15 53 41.428497736989236
  11 53 -41.428497736989236
  18 54 13.733965374102462
  9 54 -13.733965374102462
  14 55 83.89937335761984
  1 55 -83.89937335761984
  13 56 15.224548758914288
  20 56 -15.224548758914288
  7 57 54.52057180458216
  10 57 -54.52057180458216
  14 58 21.339206462717957
  18 58 -21.339206462717957
  11 59 64.81836224668182
  1 59 -64.81836224668182
  13 60 11.73099347640205
  18 60 -11.73099347640205
  6 61 97.87107414861448
  9 61 -97.87107414861448
  15 62 53.406495429282785
  12 62 -53.406495429282785
  2 63 59.982574932067664
  9 63 -59.982574932067664
  13 64 51.12598690523146
