param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 67.33404414035259
  2 1 -67.33404414035259
  8 2 32.10870620028038
  16 2 -32.10870620028038
  7 3 76.25559909863601
  16 3 -76.25559909863601
  7 4 40.41451795103795
  9 4 -40.41451795103795
  4 5 50.947378192608504
  3 5 -50.947378192608504
  9 6 76.82875242461397
  1 6 -76.82875242461397
  3 7 55.78594758442543
  5 7 -55.78594758442543
  14 8 72.71427109352146
  8 8 -72.71427109352146
  3 9 50.68828415496053
  7 9 -50.68828415496053
  11 10 68.45112993855787
  5 10 -68.45112993855787
  18 11 33.7030469634585
  4 11 -33.7030469634585
  2 12 20.764985234489718
  5 12 -20.764985234489718
  20 13 92.9747003643364
  13 13 -92.9747003643364
  10 14 97.26783323049801
  12 14 -97.26783323049801
  15 15 25.777928853612746
  14 15 -25.777928853612746
  10 16 36.99401753366886
  11 16 -36.99401753366886
  6 17 34.71132221525181
  15 17 -34.71132221525181
  11 18 90.7772555111847
  19 18 -90.7772555111847
  10 19 19.659003471944217
  5 19 -19.659003471944217
  5 20 56.562769471210466
  6 20 -56.562769471210466
  7 21 16.867882052716066
  18 21 -16.867882052716066
  17 22 92.3654819608303
  2 22 -92.3654819608303
  3 23 49.89811563727631
  4 23 -49.89811563727631
  20 24 66.7941477969921
  19 24 -66.7941477969921
  5 25 53.93600408734704
  16 25 -53.93600408734704
  4 26 67.92637396349066
  19 26 -67.92637396349066
  6 27 85.91076414541817
  1 27 -85.91076414541817
  9 28 31.097659861251667
  15 28 -31.097659861251667
  12 29 47.74302544062544
  15 29 -47.74302544062544
  1 30 65.02554380052261
  9 30 -65.02554380052261
  17 31 25.30848116990508
  18 31 -25.30848116990508
  19 32 36.5570896982706
  12 32 -36.5570896982706
  9 33 34.719597322744896
  2 33 -34.719597322744896
  14 34 12.56250603043565
  19 34 -12.56250603043565
  12 35 68.89121677454365
  17 35 -68.89121677454365
  20 36 14.775700405874545
  16 36 -14.775700405874545
  15 37 47.212058462538266
  1 37 -47.212058462538266
  13 38 66.12895968575468
  9 38 -66.12895968575468
  2 39 90.77557670300938
  18 39 -90.77557670300938
  9 40 31.333712677864217
  18 40 -31.333712677864217
  11 41 64.11502233039214
  20 41 -64.11502233039214
  1 42 72.23934025271627
  7 42 -72.23934025271627
  2 43 12.53571616010612
  8 43 -12.53571616010612
  6 44 72.61860329122439
  4 44 -72.61860329122439
  19 45 83.82648893064436
  11 45 -83.82648893064436
  3 46 22.698788369271035
  16 46 -22.698788369271035
  5 47 24.416529981534506
  19 47 -24.416529981534506
  4 48 10.679439202244986
  2 48 -10.679439202244986
  9 49 28.653631050270025
  20 49 -28.653631050270025
  10 50 69.19464060365684
  1 50 -69.19464060365684
  13 51 17.5227845481945
  12 51 -17.5227845481945
  7 52 67.87352451746648
  3 52 -67.87352451746648
  15 53 43.08204349544971
  11 53 -43.08204349544971
  18 54 14.623559426034875
  9 54 -14.623559426034875
  14 55 85.13546100874962
  1 55 -85.13546100874962
  13 56 17.239782406779653
  20 56 -17.239782406779653
  7 57 54.508770164734
  10 57 -54.508770164734
  14 58 23.568837539549488
  18 58 -23.568837539549488
  11 59 64.87105275438917
  1 59 -64.87105275438917
  13 60 11.7457148016009
  18 60 -11.7457148016009
  6 61 88.48591919875014
  9 61 -88.48591919875014
  15 62 57.542047606153545
  12 62 -57.542047606153545
  2 63 60.65874913556682
  9 63 -60.65874913556682
  13 64 51.84691757672613
