param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 68.33477723764803
  2 1 -68.33477723764803
  8 2 33.70451830026977
  16 2 -33.70451830026977
  7 3 78.62072150022689
  16 3 -78.62072150022689
  7 4 39.99690503215901
  9 4 -39.99690503215901
  4 5 55.31498211325635
  3 5 -55.31498211325635
  9 6 86.28211546956346
  1 6 -86.28211546956346
  3 7 57.70334013612072
  5 7 -57.70334013612072
  14 8 76.13289593745668
  8 8 -76.13289593745668
  3 9 60.1400780711308
  7 9 -60.1400780711308
  11 10 82.08959496905968
  5 10 -82.08959496905968
  18 11 39.51776387177858
  4 11 -39.51776387177858
  2 12 20.93203619528931
  5 12 -20.93203619528931
  20 13 100.34040435623287
  13 13 -100.34040435623287
  10 14 105.80145841841886
  12 14 -105.80145841841886
  15 15 28.032394380755264
  14 15 -28.032394380755264
  10 16 40.43999118355838
  11 16 -40.43999118355838
  6 17 36.77994293231157
  15 17 -36.77994293231157
  11 18 98.81111049197223
  19 18 -98.81111049197223
  10 19 20.871069439795885
  5 19 -20.871069439795885
  5 20 60.16690317272368
  6 20 -60.16690317272368
  7 21 17.75837538800935
  18 21 -17.75837538800935
  17 22 97.54449600592062
  2 22 -97.54449600592062
  3 23 60.01884770483812
  4 23 -60.01884770483812
  20 24 78.93035930260395
  19 24 -78.93035930260395
  5 25 55.28700822041263
  16 25 -55.28700822041263
  4 26 75.46143587066616
  19 26 -75.46143587066616
  6 27 96.2009481989431
  1 27 -96.2009481989431
  9 28 31.616250841982552
  15 28 -31.616250841982552
  12 29 50.53316250318615
  15 29 -50.53316250318615
  1 30 71.1945770260351
  9 30 -71.1945770260351
  17 31 30.713882081495015
  18 31 -30.713882081495015
  19 32 36.804303765759016
  12 32 -36.804303765759016
  9 33 38.29508596607759
  2 33 -38.29508596607759
  14 34 13.128752844711133
  19 34 -13.128752844711133
  12 35 79.0050919911481
  17 35 -79.0050919911481
  20 36 16.918637699645533
  16 36 -16.918637699645533
  15 37 54.15856797484216
  1 37 -54.15856797484216
  13 38 69.81367636278353
  9 38 -69.81367636278353
  2 39 98.53019753914954
  18 39 -98.53019753914954
  9 40 31.39957031560368
  18 40 -31.39957031560368
  11 41 64.71623964456771
  20 41 -64.71623964456771
  1 42 74.70196038799246
  7 42 -74.70196038799246
  2 43 13.396059474872532
  8 43 -13.396059474872532
  6 44 79.1022777324771
  4 44 -79.1022777324771
  19 45 87.29997882004122
  11 45 -87.29997882004122
  3 46 25.220024688501532
  16 46 -25.220024688501532
  5 47 25.432941307867434
  19 47 -25.432941307867434
  4 48 10.512128061232977
  2 48 -10.512128061232977
  9 49 29.062969506932276
  20 49 -29.062969506932276
  10 50 77.35116814729722
  1 50 -77.35116814729722
  13 51 19.163354801841514
  12 51 -19.163354801841514
  7 52 74.56774429864365
  3 52 -74.56774429864365
  15 53 47.7690653755866
  11 53 -47.7690653755866
  18 54 15.156169916891274
  9 54 -15.156169916891274
  14 55 93.84526492370158
  1 55 -93.84526492370158
  13 56 16.82662859969268
  20 56 -16.82662859969268
  7 57 60.61115443413799
  10 57 -60.61115443413799
  14 58 23.32479088507959
  18 58 -23.32479088507959
  11 59 75.58948779996054
  1 59 -75.58948779996054
  13 60 12.451882496580387
  18 60 -12.451882496580387
  6 61 95.90202835620914
  9 61 -95.90202835620914
  15 62 63.00878707261463
  12 62 -63.00878707261463
  2 63 64.04327226556431
  9 63 -64.04327226556431
  13 64 60.149796774042656
