param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 76.45617548281726
  2 1 -76.45617548281726
  8 2 36.48853766859146
  16 2 -36.48853766859146
  7 3 80.8779317954878
  16 3 -80.8779317954878
  7 4 40.75153652465157
  9 4 -40.75153652465157
  4 5 59.350421933377326
  3 5 -59.350421933377326
  9 6 87.3531545088891
  1 6 -87.3531545088891
  3 7 60.52178285589199
  5 7 -60.52178285589199
  14 8 75.92547422402359
  8 8 -75.92547422402359
  3 9 66.21181929538423
  7 9 -66.21181929538423
  11 10 80.5086132798367
  5 10 -80.5086132798367
  18 11 39.24936419365554
  4 11 -39.24936419365554
  2 12 23.538749534950398
  5 12 -23.538749534950398
  20 13 105.06616293452463
  13 13 -105.06616293452463
  10 14 112.3259111029582
  12 14 -112.3259111029582
  15 15 29.273099345805747
  14 15 -29.273099345805747
  10 16 38.133427133256475
  11 16 -38.133427133256475
  6 17 36.871005872988775
  15 17 -36.871005872988775
  11 18 99.95133262533433
  19 18 -99.95133262533433
  10 19 19.167560543772716
  5 19 -19.167560543772716
  5 20 66.79521059827007
  6 20 -66.79521059827007
  7 21 18.84180599395832
  18 21 -18.84180599395832
  17 22 97.04354340776759
  2 22 -97.04354340776759
  3 23 52.618050081297305
  4 23 -52.618050081297305
  20 24 72.46758800751876
  19 24 -72.46758800751876
  5 25 64.76580593766735
  16 25 -64.76580593766735
  4 26 78.1148818999792
  19 26 -78.1148818999792
  6 27 109.1272176455306
  1 27 -109.1272176455306
  9 28 33.428996848572545
  15 28 -33.428996848572545
  12 29 48.234853010247505
  15 29 -48.234853010247505
  1 30 73.88096675789927
  9 30 -73.88096675789927
  17 31 27.944032884249943
  18 31 -27.944032884249943
  19 32 37.32611365538481
  12 32 -37.32611365538481
  9 33 38.67308209613787
  2 33 -38.67308209613787
  14 34 14.035183937925641
  19 34 -14.035183937925641
  12 35 72.67530071478491
  17 35 -72.67530071478491
  20 36 16.610366043105476
  16 36 -16.610366043105476
  15 37 50.45831023489454
  1 37 -50.45831023489454
  13 38 80.50363886020845
  9 38 -80.50363886020845
  2 39 95.94602516470698
  18 39 -95.94602516470698
  9 40 31.585554415890257
  18 40 -31.585554415890257
  11 41 70.3983868136585
  20 41 -70.3983868136585
  1 42 80.36918468211779
  7 42 -80.36918468211779
  2 43 14.347859608454263
  8 43 -14.347859608454263
  6 44 83.1085059986847
  4 44 -83.1085059986847
  19 45 87.85476124021557
  11 45 -87.85476124021557
  3 46 25.6495145919891
  16 46 -25.6495145919891
  5 47 26.094272226079603
  19 47 -26.094272226079603
  4 48 10.61890066819598
  2 48 -10.61890066819598
  9 49 28.123261955771007
  20 49 -28.123261955771007
  10 50 78.53689230036736
  1 50 -78.53689230036736
  13 51 19.943151408157618
  12 51 -19.943151408157618
  7 52 77.43622078348028
  3 52 -77.43622078348028
  15 53 49.388184963424436
  11 53 -49.388184963424436
  18 54 17.389538146409034
  9 54 -17.389538146409034
  14 55 100.07174490890279
  1 55 -100.07174490890279
  13 56 19.732007545516858
  20 56 -19.732007545516858
  7 57 64.56323952474239
  10 57 -64.56323952474239
  14 58 27.63860312008237
  18 58 -27.63860312008237
  11 59 74.66342491747541
  1 59 -74.66342491747541
  13 60 13.505081438516811
  18 60 -13.505081438516811
  6 61 102.0579571052051
  9 61 -102.0579571052051
  15 62 60.98417625926922
  12 62 -60.98417625926922
  2 63 67.53626137781598
  9 63 -67.53626137781598
  13 64 61.07587064739954
