param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 83.57624861988388
  2 1 -83.57624861988388
  8 2 36.147894982339714
  16 2 -36.147894982339714
  7 3 96.13930900978667
  16 3 -96.13930900978667
  7 4 46.920771319290246
  9 4 -46.920771319290246
  4 5 60.35483884522178
  3 5 -60.35483884522178
  9 6 94.14956002579684
  1 6 -94.14956002579684
  3 7 59.58094830680244
  5 7 -59.58094830680244
  14 8 78.49283307069547
  8 8 -78.49283307069547
  3 9 68.95627104636873
  7 9 -68.95627104636873
  11 10 81.28206294072176
  5 10 -81.28206294072176
  18 11 42.042833754968896
  4 11 -42.042833754968896
  2 12 25.07264116719869
  5 12 -25.07264116719869
  20 13 103.01524357079745
  13 13 -103.01524357079745
  10 14 115.13215636192425
  12 14 -115.13215636192425
  15 15 29.88579659148234
  14 15 -29.88579659148234
  10 16 44.78047212518403
  11 16 -44.78047212518403
  6 17 36.332293628998215
  15 17 -36.332293628998215
  11 18 110.91669639041177
  19 18 -110.91669639041177
  10 19 22.958572122148468
  5 19 -22.958572122148468
  5 20 68.7118538164404
  6 20 -68.7118538164404
  7 21 19.865074921419904
  18 21 -19.865074921419904
  17 22 110.67414993850922
  2 22 -110.67414993850922
  3 23 60.29373520129305
  4 23 -60.29373520129305
  20 24 80.71686636963791
  19 24 -80.71686636963791
  5 25 59.58755166481315
  16 25 -59.58755166481315
  4 26 80.8591373944137
  19 26 -80.8591373944137
  6 27 97.9555541920033
  1 27 -97.9555541920033
  9 28 37.81133829559739
  15 28 -37.81133829559739
  12 29 53.79072193398063
  15 29 -53.79072193398063
  1 30 76.69992321412957
  9 30 -76.69992321412957
  17 31 31.36882011554844
  18 31 -31.36882011554844
  19 32 42.91216844562108
  12 32 -42.91216844562108
  9 33 41.75951047104833
  2 33 -41.75951047104833
  14 34 14.744925586911917
  19 34 -14.744925586911917
  12 35 79.54586234731582
  17 35 -79.54586234731582
  20 36 16.168167041589296
  16 36 -16.168167041589296
  15 37 54.39684925958255
  1 37 -54.39684925958255
  13 38 82.11308733371305
  9 38 -82.11308733371305
  2 39 103.5064753035683
  18 39 -103.5064753035683
  9 40 32.72630996441971
  18 40 -32.72630996441971
  11 41 72.30719803552687
  20 41 -72.30719803552687
  1 42 90.0265213596946
  7 42 -90.0265213596946
  2 43 15.739548054207166
  8 43 -15.739548054207166
  6 44 87.42324542602628
  4 44 -87.42324542602628
  19 45 89.72473524795058
  11 45 -89.72473524795058
  3 46 27.926614657700483
  16 46 -27.926614657700483
  5 47 28.01922601336549
  19 47 -28.01922601336549
  4 48 12.078188721667484
  2 48 -12.078188721667484
  9 49 30.593103988856246
  20 49 -30.593103988856246
  10 50 81.13428115366966
  1 50 -81.13428115366966
  13 51 20.95972380005224
  12 51 -20.95972380005224
  7 52 85.3435884463824
  3 52 -85.3435884463824
  15 53 54.70415724853059
  11 53 -54.70415724853059
  18 54 17.337181675861306
  9 54 -17.337181675861306
  14 55 108.16693105457557
  1 55 -108.16693105457557
  13 56 19.51631002116939
  20 56 -19.51631002116939
  7 57 65.29478540166745
  10 57 -65.29478540166745
  14 58 27.884295545382834
  18 58 -27.884295545382834
  11 59 80.20706147562493
  1 59 -80.20706147562493
  13 60 13.79840126883338
  18 60 -13.79840126883338
  6 61 116.16705792864977
  9 61 -116.16705792864977
  15 62 67.45304312715044
  12 62 -67.45304312715044
  2 63 75.75370388008794
  9 63 -75.75370388008794
  13 64 62.36073638440576
