param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 64.23274162583434
  2 1 -64.23274162583434
  8 2 30.800482279783044
  16 2 -30.800482279783044
  7 3 75.29663444067162
  16 3 -75.29663444067162
  7 4 37.3833950802972
  9 4 -37.3833950802972
  4 5 47.556676819472486
  3 5 -47.556676819472486
  9 6 79.13055961830896
  1 6 -79.13055961830896
  3 7 55.38873187985725
  5 7 -55.38873187985725
  14 8 72.90502570872815
  8 8 -72.90502570872815
  3 9 60.44465968274113
  7 9 -60.44465968274113
  11 10 73.22887839868478
  5 10 -73.22887839868478
  18 11 36.004506082940026
  4 11 -36.004506082940026
  2 12 20.239276392286513
  5 12 -20.239276392286513
  20 13 90.77874808028842
  13 13 -90.77874808028842
  10 14 97.52956587489284
  12 14 -97.52956587489284
  15 15 24.97542403569175
  14 15 -24.97542403569175
  10 16 35.98938122180121
  11 16 -35.98938122180121
  6 17 31.014562747783142
  15 17 -31.014562747783142
  11 18 90.41730431029804
  19 18 -90.41730431029804
  10 19 18.409383881931408
  5 19 -18.409383881931408
  5 20 53.52190516298302
  6 20 -53.52190516298302
  7 21 15.326082269172165
  18 21 -15.326082269172165
  17 22 88.83337999556345
  2 22 -88.83337999556345
  3 23 53.49224002378128
  4 23 -53.49224002378128
  20 24 65.20041928228574
  19 24 -65.20041928228574
  5 25 53.32356369153757
  16 25 -53.32356369153757
  4 26 69.59681573250481
  19 26 -69.59681573250481
  6 27 86.54666622321939
  1 27 -86.54666622321939
  9 28 32.358433451268915
  15 28 -32.358433451268915
  12 29 42.80858229196209
  15 29 -42.80858229196209
  1 30 66.75466481057754
  9 30 -66.75466481057754
  17 31 25.719216232170186
  18 31 -25.719216232170186
  19 32 33.34544013662125
  12 32 -33.34544013662125
  9 33 36.638434266966335
  2 33 -36.638434266966335
  14 34 12.388612884421518
  19 34 -12.388612884421518
  12 35 66.87185032904247
  17 35 -66.87185032904247
  20 36 14.200677683648628
  16 36 -14.200677683648628
  15 37 46.13307854424328
  1 37 -46.13307854424328
  13 38 65.60851915510291
  9 38 -65.60851915510291
  2 39 96.67103965834644
  18 39 -96.67103965834644
  9 40 28.333876119280973
  18 40 -28.333876119280973
  11 41 57.90972755247586
  20 41 -57.90972755247586
  1 42 65.59884379325742
  7 42 -65.59884379325742
  2 43 12.730353177352656
  8 43 -12.730353177352656
  6 44 72.64954993046764
  4 44 -72.64954993046764
  19 45 77.13080897017551
  11 45 -77.13080897017551
  3 46 21.68639419688874
  16 46 -21.68639419688874
  5 47 24.50567899373105
  19 47 -24.50567899373105
  4 48 9.637975957861938
  2 48 -9.637975957861938
  9 49 25.178257320604434
  20 49 -25.178257320604434
  10 50 70.76150592160401
  1 50 -70.76150592160401
  13 51 17.49554890264455
  12 51 -17.49554890264455
  7 52 69.85906398948993
  3 52 -69.85906398948993
  15 53 47.17629541930702
  11 53 -47.17629541930702
  18 54 14.813683554643596
  9 54 -14.813683554643596
  14 55 84.85430352377902
  1 55 -84.85430352377902
  13 56 15.243542264984116
  20 56 -15.243542264984116
  7 57 63.76873392669671
  10 57 -63.76873392669671
  14 58 23.45919045976088
  18 58 -23.45919045976088
  11 59 66.03178651651262
  1 59 -66.03178651651262
  13 60 11.119163306796441
  18 60 -11.119163306796441
  6 61 92.4153565483348
  9 61 -92.4153565483348
  15 62 57.787423611569324
  12 62 -57.787423611569324
  2 63 60.95266904633412
  9 63 -60.95266904633412
  13 64 53.0605668736302
