param NumNodes := 20;
param NumArcs := 120;
param NumCommodities := 200;
param ArcsNodes :=
  1 (1, 2)
  2 (1, 16)
  3 (1, 11)
  4 (1, 19)
  5 (1, 17)
  6 (1, 14)
  7 (2, 3)
  8 (2, 9)
  9 (2, 11)
  10 (2, 18)
  11 (3, 4)
  12 (3, 1)
  13 (3, 7)
  14 (3, 15)
  15 (3, 12)
  16 (4, 5)
  17 (4, 15)
  18 (4, 14)
  19 (4, 3)
  20 (4, 19)
  21 (5, 6)
  22 (5, 1)
  23 (5, 2)
  24 (5, 8)
  25 (5, 11)
  26 (6, 7)
  27 (6, 8)
  28 (6, 18)
  29 (6, 15)
  30 (6, 17)
  31 (7, 8)
  32 (7, 13)
  33 (7, 16)
  34 (7, 11)
  35 (7, 12)
  36 (7, 18)
  37 (7, 5)
  38 (7, 19)
  39 (7, 3)
  40 (8, 9)
  41 (8, 15)
  42 (8, 2)
  43 (8, 20)
  44 (9, 10)
  45 (9, 6)
  46 (9, 16)
  47 (9, 20)
  48 (9, 19)
  49 (9, 13)
  50 (9, 8)
  51 (10, 11)
  52 (10, 4)
  53 (10, 1)
  54 (10, 17)
  55 (10, 16)
  56 (11, 12)
  57 (11, 2)
  58 (11, 9)
  59 (11, 1)
  60 (12, 13)
  61 (12, 9)
  62 (12, 15)
  63 (12, 10)
  64 (12, 16)
  65 (12, 17)
  66 (12, 7)
  67 (13, 14)
  68 (13, 17)
  69 (13, 9)
  70 (13, 5)
  71 (13, 20)
  72 (14, 15)
  73 (14, 3)
  74 (14, 20)
  75 (14, 7)
  76 (14, 2)
  77 (14, 9)
  78 (14, 17)
  79 (15, 16)
  80 (15, 3)
  81 (15, 10)
  82 (15, 11)
  83 (15, 9)
  84 (15, 20)
  85 (16, 17)
  86 (16, 15)
  87 (16, 8)
  88 (16, 19)
  89 (16, 1)
  90 (16, 9)
  91 (17, 18)
  92 (17, 9)
  93 (17, 10)
  94 (17, 3)
  95 (17, 12)
  96 (18, 19)
  97 (18, 9)
  98 (18, 14)
  99 (18, 13)
  100 (18, 16)
  101 (18, 17)
  102 (18, 7)
  103 (18, 12)
  104 (18, 3)
  105 (18, 8)
  106 (19, 20)
  107 (19, 9)
  108 (19, 12)
  109 (19, 15)
  110 (19, 4)
  111 (19, 1)
  112 (20, 1)
  113 (20, 19)
  114 (20, 12)
  115 (20, 5)
  116 (20, 4)
  117 (20, 18)
  118 (20, 13)
  119 (20, 14)
  120 (20, 11)
;
param NodesCommoditiesDemand :=
  5 1 72.23637476983839
  2 1 -72.23637476983839
  8 2 34.45207871456647
  16 2 -34.45207871456647
  7 3 79.5281688618303
  16 3 -79.5281688618303
  7 4 40.87724036380741
  9 4 -40.87724036380741
  4 5 50.68252581812429
  3 5 -50.68252581812429
  9 6 80.63551570311355
  1 6 -80.63551570311355
  3 7 54.8158545446708
  5 7 -54.8158545446708
  14 8 70.43088613770375
  8 8 -70.43088613770375
  3 9 52.628653237194015
  7 9 -52.628653237194015
  11 10 69.40629621277859
  5 10 -69.40629621277859
  18 11 34.30757228248576
  4 11 -34.30757228248576
  2 12 22.31200499186899
  5 12 -22.31200499186899
  20 13 89.09114065469379
  13 13 -89.09114065469379
  10 14 91.1502121270266
  12 14 -91.1502121270266
  15 15 25.561714489777273
  14 15 -25.561714489777273
  10 16 36.45457733649338
  11 16 -36.45457733649338
  6 17 31.898285923747345
  15 17 -31.898285923747345
  11 18 89.4500030617783
  19 18 -89.4500030617783
  10 19 17.33086967457912
  5 19 -17.33086967457912
  5 20 60.71352486545719
  6 20 -60.71352486545719
  7 21 18.332580009582756
  18 21 -18.332580009582756
  17 22 88.71151768228881
  2 22 -88.71151768228881
  3 23 51.55998121416184
  4 23 -51.55998121416184
  20 24 76.25948020593637
  19 24 -76.25948020593637
  5 25 53.39340198571459
  16 25 -53.39340198571459
  4 26 72.10976454804168
  19 26 -72.10976454804168
  6 27 98.20067283967603
  1 27 -98.20067283967603
  9 28 31.278389322398368
  15 28 -31.278389322398368
  12 29 43.71081038008495
  15 29 -43.71081038008495
  1 30 65.79788428024821
  9 30 -65.79788428024821
  17 31 27.501223509843996
  18 31 -27.501223509843996
  19 32 33.683128528748796
  12 32 -33.683128528748796
  9 33 35.136615628594626
  2 33 -35.136615628594626
  14 34 12.62439206466061
  19 34 -12.62439206466061
  12 35 72.91508598292737
  17 35 -72.91508598292737
  20 36 14.528302089841286
  16 36 -14.528302089841286
  15 37 45.8183766864053
  1 37 -45.8183766864053
  13 38 75.51073041923317
  9 38 -75.51073041923317
  2 39 88.7458251754937
  18 39 -88.7458251754937
  9 40 31.120207217786472
  18 40 -31.120207217786472
  11 41 62.336918970799374
  20 41 -62.336918970799374
  1 42 77.58384885093147
  7 42 -77.58384885093147
  2 43 12.520665630166558
  8 43 -12.520665630166558
  6 44 70.81411081360906
  4 44 -70.81411081360906
  19 45 81.99784702808327
  11 45 -81.99784702808327
  3 46 24.777183634912685
  16 46 -24.777183634912685
  5 47 23.923918823022436
  19 47 -23.923918823022436
  4 48 8.662130997491325
  2 48 -8.662130997491325
  9 49 26.408074544749997
  20 49 -26.408074544749997
  10 50 72.36413075683961
  1 50 -72.36413075683961
  13 51 17.59589987981528
  12 51 -17.59589987981528
  7 52 66.77283350109053
  3 52 -66.77283350109053
  15 53 44.054037883236916
  11 53 -44.054037883236916
  18 54 14.214175879008787
  9 54 -14.214175879008787
  14 55 95.2144601382793
  1 55 -95.2144601382793
  13 56 16.229880625009944
  20 56 -16.229880625009944
  7 57 57.80423228801899
  10 57 -57.80423228801899
  14 58 24.27045345602306
  18 58 -24.27045345602306
  11 59 66.57922491972595
  1 59 -66.57922491972595
  13 60 12.272928336020767
  18 60 -12.272928336020767
  6 61 98.31784859192094
  9 61 -98.31784859192094
  15 62 59.52412597334168
  12 62 -59.52412597334168
  2 63 64.28746311928376
  9 63 -64.28746311928376
  13 64 53.86971921011696
