param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 40.707622671493915
WIND 2 23.748883190665694
WIND 3 20.554921904467772
WIND 4 22.068368647628244
WIND 5 20.46082750644139
WIND 6 25.6454294951399
WIND 7 11.052831432285371
WIND 8 12.44770357726801
WIND 9 2.706820876452878
WIND 10 0.05330898481772124
WIND 11 0.002057587848543108
WIND 12 0.0007980405328169127
WIND 13 0.0021459953286637303
WIND 14 0.00018426247565344055
WIND 15 0.0279039543713111
WIND 16 0.010422576320058854
WIND 17 4.299817715856603
WIND 18 4.722772220607921
WIND 19 15.835833897455567
WIND 20 22.453578758494317
WIND 21 31.22133026416268
WIND 22 43.108498458659575
WIND 23 67.85655585973028
WIND 24 68.43345851453732
WIND 25 68.43345851453732
WIND 26 68.43345851453732
WIND 27 68.43345851453732
WIND 28 68.43345851453732
WIND 29 68.43345851453732
WIND 30 68.43345851453732
WIND 31 68.43345851453732
WIND 32 68.43345851453732
WIND 33 68.43345851453732
WIND 34 68.43345851453732
WIND 35 68.43345851453732
WIND 36 68.43345851453732
WIND 37 68.43345851453732
WIND 38 68.43345851453732
WIND 39 68.43345851453732
WIND 40 68.43345851453732
WIND 41 68.43345851453732
WIND 42 68.43345851453732
WIND 43 68.43345851453732
WIND 44 68.43345851453732
WIND 45 68.43345851453732
WIND 46 68.43345851453732
WIND 47 68.43345851453732
WIND 48 68.43345851453732
;


