param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 150.0873583501889
WIND 2 150.2281063782044
WIND 3 140.8336553005334
WIND 4 133.7206557956865
WIND 5 129.81373198499008
WIND 6 150.24505516041899
WIND 7 129.8035669599381
WIND 8 154.12729534057544
WIND 9 110.8768612301856
WIND 10 82.29300018649411
WIND 11 72.62798181558385
WIND 12 93.98098632101043
WIND 13 42.69855463434121
WIND 14 65.92678276162553
WIND 15 95.22490428043221
WIND 16 60.129450394121434
WIND 17 102.05416675119085
WIND 18 72.23249376949069
WIND 19 107.58917139740434
WIND 20 117.19276337648745
WIND 21 128.87337206573054
WIND 22 116.49195115926773
WIND 23 137.90349310328506
WIND 24 127.89651397109492
WIND 25 127.89651397109492
WIND 26 127.89651397109492
WIND 27 127.89651397109492
WIND 28 127.89651397109492
WIND 29 127.89651397109492
WIND 30 127.89651397109492
WIND 31 127.89651397109492
WIND 32 127.89651397109492
WIND 33 127.89651397109492
WIND 34 127.89651397109492
WIND 35 127.89651397109492
WIND 36 127.89651397109492
WIND 37 127.89651397109492
WIND 38 127.89651397109492
WIND 39 127.89651397109492
WIND 40 127.89651397109492
WIND 41 127.89651397109492
WIND 42 127.89651397109492
WIND 43 127.89651397109492
WIND 44 127.89651397109492
WIND 45 127.89651397109492
WIND 46 127.89651397109492
WIND 47 127.89651397109492
WIND 48 127.89651397109492
;


