param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 140.6527906368126
WIND 2 143.7726861443759
WIND 3 131.29568992670724
WIND 4 115.89110707129697
WIND 5 121.26763553512315
WIND 6 150.52522742404074
WIND 7 135.56604033837016
WIND 8 165.5621696266744
WIND 9 116.68284555018381
WIND 10 102.80203303510844
WIND 11 100.35003152841841
WIND 12 140.31346415682575
WIND 13 59.11748073183942
WIND 14 87.89431660721853
WIND 15 152.67871941552664
WIND 16 90.63607209121605
WIND 17 148.82237049969737
WIND 18 96.52763959462705
WIND 19 119.12399025806565
WIND 20 124.68096746548072
WIND 21 139.24262067863776
WIND 22 145.57794557387166
WIND 23 148.06813198231401
WIND 24 151.04527979459425
WIND 25 151.04527979459425
WIND 26 151.04527979459425
WIND 27 151.04527979459425
WIND 28 151.04527979459425
WIND 29 151.04527979459425
WIND 30 151.04527979459425
WIND 31 151.04527979459425
WIND 32 151.04527979459425
WIND 33 151.04527979459425
WIND 34 151.04527979459425
WIND 35 151.04527979459425
WIND 36 151.04527979459425
WIND 37 151.04527979459425
WIND 38 151.04527979459425
WIND 39 151.04527979459425
WIND 40 151.04527979459425
WIND 41 151.04527979459425
WIND 42 151.04527979459425
WIND 43 151.04527979459425
WIND 44 151.04527979459425
WIND 45 151.04527979459425
WIND 46 151.04527979459425
WIND 47 151.04527979459425
WIND 48 151.04527979459425
;


