param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 68.4639787705375
WIND 2 74.42692332637124
WIND 3 73.34839789363382
WIND 4 83.42939276851318
WIND 5 56.514702596115605
WIND 6 57.712217872177966
WIND 7 59.36773651590798
WIND 8 66.19841728581603
WIND 9 26.916761521697126
WIND 10 9.522778641225859
WIND 11 0.8313944710883675
WIND 12 1.1843612618357982
WIND 13 2.23092406454642
WIND 14 1.7590452181239868
WIND 15 13.071824130577946
WIND 16 14.054425959926528
WIND 17 36.910655759003156
WIND 18 38.91416219668855
WIND 19 56.48993393271608
WIND 20 62.09651194515555
WIND 21 54.91635389606819
WIND 22 44.58724338737022
WIND 23 43.32917872265187
WIND 24 50.2276454134647
WIND 25 50.2276454134647
WIND 26 50.2276454134647
WIND 27 50.2276454134647
WIND 28 50.2276454134647
WIND 29 50.2276454134647
WIND 30 50.2276454134647
WIND 31 50.2276454134647
WIND 32 50.2276454134647
WIND 33 50.2276454134647
WIND 34 50.2276454134647
WIND 35 50.2276454134647
WIND 36 50.2276454134647
WIND 37 50.2276454134647
WIND 38 50.2276454134647
WIND 39 50.2276454134647
WIND 40 50.2276454134647
WIND 41 50.2276454134647
WIND 42 50.2276454134647
WIND 43 50.2276454134647
WIND 44 50.2276454134647
WIND 45 50.2276454134647
WIND 46 50.2276454134647
WIND 47 50.2276454134647
WIND 48 50.2276454134647
;


