param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 78.7247781971865
WIND 2 66.944651101968
WIND 3 51.00809102215857
WIND 4 57.910789451770476
WIND 5 61.59210768327473
WIND 6 77.24218946306945
WIND 7 79.38283042786414
WIND 8 74.93706676145212
WIND 9 29.52657300285522
WIND 10 13.731003773647743
WIND 11 3.0159790384568397
WIND 12 11.975206758090499
WIND 13 3.8253811394095836
WIND 14 2.9934810676392147
WIND 15 20.022809044052885
WIND 16 42.45394086267504
WIND 17 75.60384782769243
WIND 18 43.799369893615015
WIND 19 82.61827306982073
WIND 20 101.63406086946807
WIND 21 103.85974548510283
WIND 22 102.5093189051268
WIND 23 84.46521182321959
WIND 24 86.5569777942021
WIND 25 86.5569777942021
WIND 26 86.5569777942021
WIND 27 86.5569777942021
WIND 28 86.5569777942021
WIND 29 86.5569777942021
WIND 30 86.5569777942021
WIND 31 86.5569777942021
WIND 32 86.5569777942021
WIND 33 86.5569777942021
WIND 34 86.5569777942021
WIND 35 86.5569777942021
WIND 36 86.5569777942021
WIND 37 86.5569777942021
WIND 38 86.5569777942021
WIND 39 86.5569777942021
WIND 40 86.5569777942021
WIND 41 86.5569777942021
WIND 42 86.5569777942021
WIND 43 86.5569777942021
WIND 44 86.5569777942021
WIND 45 86.5569777942021
WIND 46 86.5569777942021
WIND 47 86.5569777942021
WIND 48 86.5569777942021
;


