param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 129.09764779739655
WIND 2 119.35299166191153
WIND 3 116.97508880421606
WIND 4 96.5355560956238
WIND 5 95.84084174954842
WIND 6 130.78698696535307
WIND 7 120.41147095976811
WIND 8 124.45364353486721
WIND 9 79.20384336449013
WIND 10 52.23813760210674
WIND 11 35.2089298953347
WIND 12 53.52914385189169
WIND 13 53.31125334635556
WIND 14 68.18432369566504
WIND 15 99.05822033141382
WIND 16 81.15665451417277
WIND 17 115.0640058256066
WIND 18 92.3069039731852
WIND 19 115.5280645399506
WIND 20 139.23642229695153
WIND 21 146.08392841326256
WIND 22 126.97463417451125
WIND 23 122.31800923310742
WIND 24 112.34827491933385
WIND 25 112.34827491933385
WIND 26 112.34827491933385
WIND 27 112.34827491933385
WIND 28 112.34827491933385
WIND 29 112.34827491933385
WIND 30 112.34827491933385
WIND 31 112.34827491933385
WIND 32 112.34827491933385
WIND 33 112.34827491933385
WIND 34 112.34827491933385
WIND 35 112.34827491933385
WIND 36 112.34827491933385
WIND 37 112.34827491933385
WIND 38 112.34827491933385
WIND 39 112.34827491933385
WIND 40 112.34827491933385
WIND 41 112.34827491933385
WIND 42 112.34827491933385
WIND 43 112.34827491933385
WIND 44 112.34827491933385
WIND 45 112.34827491933385
WIND 46 112.34827491933385
WIND 47 112.34827491933385
WIND 48 112.34827491933385
;


