param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 77.35860300406114
WIND 2 86.45989006088492
WIND 3 90.56268030810108
WIND 4 68.78432078020045
WIND 5 64.64769305398276
WIND 6 68.38964813030107
WIND 7 43.87095661315429
WIND 8 70.31451956786537
WIND 9 16.855429008633568
WIND 10 2.567269040358105
WIND 11 0.3710182339524408
WIND 12 0.41541118629629353
WIND 13 0.6862627835366055
WIND 14 1.6093208206894987
WIND 15 13.982753514785905
WIND 16 14.228952624688231
WIND 17 51.823889324279776
WIND 18 46.94577559597806
WIND 19 53.90393694627217
WIND 20 66.44963736382634
WIND 21 74.33915056097047
WIND 22 90.49759102011998
WIND 23 88.29246310345643
WIND 24 75.20243112814262
WIND 25 75.20243112814262
WIND 26 75.20243112814262
WIND 27 75.20243112814262
WIND 28 75.20243112814262
WIND 29 75.20243112814262
WIND 30 75.20243112814262
WIND 31 75.20243112814262
WIND 32 75.20243112814262
WIND 33 75.20243112814262
WIND 34 75.20243112814262
WIND 35 75.20243112814262
WIND 36 75.20243112814262
WIND 37 75.20243112814262
WIND 38 75.20243112814262
WIND 39 75.20243112814262
WIND 40 75.20243112814262
WIND 41 75.20243112814262
WIND 42 75.20243112814262
WIND 43 75.20243112814262
WIND 44 75.20243112814262
WIND 45 75.20243112814262
WIND 46 75.20243112814262
WIND 47 75.20243112814262
WIND 48 75.20243112814262
;


