param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 14.677569110461015
WIND 2 13.174959187176226
WIND 3 16.605571279228784
WIND 4 20.990244694063996
WIND 5 17.750800087225915
WIND 6 25.550550450251208
WIND 7 32.92095975502115
WIND 8 25.014450026189643
WIND 9 4.880824084338292
WIND 10 0.5740928523434151
WIND 11 0.014389340997828981
WIND 12 0.005181129870899782
WIND 13 6.051321280153843e-05
WIND 14 0.0003572074083820098
WIND 15 0.07397532534058654
WIND 16 0.20982567937846286
WIND 17 5.906613244949392
WIND 18 7.470282796641391
WIND 19 16.710351256794684
WIND 20 23.647879578567455
WIND 21 35.11597250104831
WIND 22 45.336989937600606
WIND 23 35.62253582337841
WIND 24 38.79706337160929
WIND 25 38.79706337160929
WIND 26 38.79706337160929
WIND 27 38.79706337160929
WIND 28 38.79706337160929
WIND 29 38.79706337160929
WIND 30 38.79706337160929
WIND 31 38.79706337160929
WIND 32 38.79706337160929
WIND 33 38.79706337160929
WIND 34 38.79706337160929
WIND 35 38.79706337160929
WIND 36 38.79706337160929
WIND 37 38.79706337160929
WIND 38 38.79706337160929
WIND 39 38.79706337160929
WIND 40 38.79706337160929
WIND 41 38.79706337160929
WIND 42 38.79706337160929
WIND 43 38.79706337160929
WIND 44 38.79706337160929
WIND 45 38.79706337160929
WIND 46 38.79706337160929
WIND 47 38.79706337160929
WIND 48 38.79706337160929
;


