param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 78.45148844247306
WIND 2 75.27351592075384
WIND 3 101.96384741279884
WIND 4 74.75219356877687
WIND 5 78.06010898643005
WIND 6 94.54289467259747
WIND 7 67.33973028547813
WIND 8 77.91456594206552
WIND 9 40.58208714779572
WIND 10 16.26821194940101
WIND 11 8.456423687654803
WIND 12 11.504419375833734
WIND 13 13.706709104018621
WIND 14 16.98146412319602
WIND 15 53.68800676538459
WIND 16 38.68124690010066
WIND 17 80.67308967780868
WIND 18 76.36170385494022
WIND 19 103.16637342563382
WIND 20 118.91498416559374
WIND 21 115.56329238590361
WIND 22 90.47081434816907
WIND 23 88.60383694998387
WIND 24 88.81233192773148
WIND 25 88.81233192773148
WIND 26 88.81233192773148
WIND 27 88.81233192773148
WIND 28 88.81233192773148
WIND 29 88.81233192773148
WIND 30 88.81233192773148
WIND 31 88.81233192773148
WIND 32 88.81233192773148
WIND 33 88.81233192773148
WIND 34 88.81233192773148
WIND 35 88.81233192773148
WIND 36 88.81233192773148
WIND 37 88.81233192773148
WIND 38 88.81233192773148
WIND 39 88.81233192773148
WIND 40 88.81233192773148
WIND 41 88.81233192773148
WIND 42 88.81233192773148
WIND 43 88.81233192773148
WIND 44 88.81233192773148
WIND 45 88.81233192773148
WIND 46 88.81233192773148
WIND 47 88.81233192773148
WIND 48 88.81233192773148
;


