param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 28.574349942536266
WIND 2 21.517681654302947
WIND 3 18.019748507915732
WIND 4 24.606165332579884
WIND 5 30.345831619517554
WIND 6 60.33632110348091
WIND 7 34.31564976635416
WIND 8 32.58481048818664
WIND 9 11.990889183612401
WIND 10 9.422523527773722
WIND 11 2.4548265003546423
WIND 12 12.84027499742185
WIND 13 3.817603804628476
WIND 14 4.510038897297503
WIND 15 22.622783850734546
WIND 16 32.92630855886837
WIND 17 60.4368025095841
WIND 18 50.80011219748009
WIND 19 66.46710569985254
WIND 20 59.196921857827476
WIND 21 65.8796436362978
WIND 22 76.68879046527897
WIND 23 90.37121416043487
WIND 24 89.38765517607978
WIND 25 89.38765517607978
WIND 26 89.38765517607978
WIND 27 89.38765517607978
WIND 28 89.38765517607978
WIND 29 89.38765517607978
WIND 30 89.38765517607978
WIND 31 89.38765517607978
WIND 32 89.38765517607978
WIND 33 89.38765517607978
WIND 34 89.38765517607978
WIND 35 89.38765517607978
WIND 36 89.38765517607978
WIND 37 89.38765517607978
WIND 38 89.38765517607978
WIND 39 89.38765517607978
WIND 40 89.38765517607978
WIND 41 89.38765517607978
WIND 42 89.38765517607978
WIND 43 89.38765517607978
WIND 44 89.38765517607978
WIND 45 89.38765517607978
WIND 46 89.38765517607978
WIND 47 89.38765517607978
WIND 48 89.38765517607978
;


