param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 108.83719428539908
WIND 2 111.51807209550564
WIND 3 105.86941194378295
WIND 4 112.07566474767054
WIND 5 107.89603412607705
WIND 6 144.6256381824829
WIND 7 136.59255558651395
WIND 8 152.16920861048638
WIND 9 91.68656131057091
WIND 10 71.80971065012743
WIND 11 63.82839031821648
WIND 12 110.72467342319376
WIND 13 53.28739614920045
WIND 14 67.11736634122029
WIND 15 115.1709817619314
WIND 16 86.40949032613327
WIND 17 149.14913816263726
WIND 18 101.31679719718035
WIND 19 125.75134086284805
WIND 20 133.93509183116964
WIND 21 146.57339411250607
WIND 22 153.29936207755173
WIND 23 153.99259473556958
WIND 24 152.30450595674222
WIND 25 152.30450595674222
WIND 26 152.30450595674222
WIND 27 152.30450595674222
WIND 28 152.30450595674222
WIND 29 152.30450595674222
WIND 30 152.30450595674222
WIND 31 152.30450595674222
WIND 32 152.30450595674222
WIND 33 152.30450595674222
WIND 34 152.30450595674222
WIND 35 152.30450595674222
WIND 36 152.30450595674222
WIND 37 152.30450595674222
WIND 38 152.30450595674222
WIND 39 152.30450595674222
WIND 40 152.30450595674222
WIND 41 152.30450595674222
WIND 42 152.30450595674222
WIND 43 152.30450595674222
WIND 44 152.30450595674222
WIND 45 152.30450595674222
WIND 46 152.30450595674222
WIND 47 152.30450595674222
WIND 48 152.30450595674222
;


