param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 127.1384844716881
WIND 2 124.6578115836249
WIND 3 128.08136732128568
WIND 4 122.5361646735222
WIND 5 124.40367743404718
WIND 6 151.15646611641438
WIND 7 130.13848052486728
WIND 8 159.40001235082036
WIND 9 105.59874455628028
WIND 10 85.72586487395952
WIND 11 75.42377780937464
WIND 12 111.7240889075344
WIND 13 52.12256104883107
WIND 14 73.54483633710656
WIND 15 140.87664145716852
WIND 16 88.33217717520087
WIND 17 150.82085889162838
WIND 18 107.2062243431514
WIND 19 130.71600427337475
WIND 20 147.2558352727628
WIND 21 149.06038563288996
WIND 22 151.77247375909002
WIND 23 149.8863304148208
WIND 24 149.168126628496
WIND 25 149.168126628496
WIND 26 149.168126628496
WIND 27 149.168126628496
WIND 28 149.168126628496
WIND 29 149.168126628496
WIND 30 149.168126628496
WIND 31 149.168126628496
WIND 32 149.168126628496
WIND 33 149.168126628496
WIND 34 149.168126628496
WIND 35 149.168126628496
WIND 36 149.168126628496
WIND 37 149.168126628496
WIND 38 149.168126628496
WIND 39 149.168126628496
WIND 40 149.168126628496
WIND 41 149.168126628496
WIND 42 149.168126628496
WIND 43 149.168126628496
WIND 44 149.168126628496
WIND 45 149.168126628496
WIND 46 149.168126628496
WIND 47 149.168126628496
WIND 48 149.168126628496
;


