param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 112.07855357639956
WIND 2 109.06902023177977
WIND 3 109.55225392952282
WIND 4 115.92343535512532
WIND 5 107.55584472923665
WIND 6 125.56768929449696
WIND 7 106.08538076792979
WIND 8 98.69805510290603
WIND 9 78.87794528855784
WIND 10 60.68059398125686
WIND 11 37.20168995832442
WIND 12 54.554599851544026
WIND 13 58.34690648038601
WIND 14 40.840147992914424
WIND 15 61.48115676793944
WIND 16 73.37111594647851
WIND 17 103.23380035137414
WIND 18 87.15669624724403
WIND 19 107.82334525664145
WIND 20 114.93844516021761
WIND 21 120.70314427866487
WIND 22 122.43674386741293
WIND 23 132.072598709203
WIND 24 126.36498710645827
WIND 25 126.36498710645827
WIND 26 126.36498710645827
WIND 27 126.36498710645827
WIND 28 126.36498710645827
WIND 29 126.36498710645827
WIND 30 126.36498710645827
WIND 31 126.36498710645827
WIND 32 126.36498710645827
WIND 33 126.36498710645827
WIND 34 126.36498710645827
WIND 35 126.36498710645827
WIND 36 126.36498710645827
WIND 37 126.36498710645827
WIND 38 126.36498710645827
WIND 39 126.36498710645827
WIND 40 126.36498710645827
WIND 41 126.36498710645827
WIND 42 126.36498710645827
WIND 43 126.36498710645827
WIND 44 126.36498710645827
WIND 45 126.36498710645827
WIND 46 126.36498710645827
WIND 47 126.36498710645827
WIND 48 126.36498710645827
;


