param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 119.1248065407063
WIND 2 95.15715757708357
WIND 3 80.47007760932456
WIND 4 68.99861481828461
WIND 5 64.53348233400683
WIND 6 60.43418965871349
WIND 7 55.08718499684291
WIND 8 69.16414370993218
WIND 9 40.78182187331436
WIND 10 21.028128792699796
WIND 11 1.5281713878202086
WIND 12 7.558056410127872
WIND 13 11.545684070219421
WIND 14 13.408248909685566
WIND 15 62.801385902325585
WIND 16 53.77954873267496
WIND 17 93.43170525689249
WIND 18 85.84371184595062
WIND 19 103.24421388150152
WIND 20 121.44970920611925
WIND 21 129.35043676869398
WIND 22 134.03991806646417
WIND 23 133.33216319788707
WIND 24 130.3328498487806
WIND 25 130.3328498487806
WIND 26 130.3328498487806
WIND 27 130.3328498487806
WIND 28 130.3328498487806
WIND 29 130.3328498487806
WIND 30 130.3328498487806
WIND 31 130.3328498487806
WIND 32 130.3328498487806
WIND 33 130.3328498487806
WIND 34 130.3328498487806
WIND 35 130.3328498487806
WIND 36 130.3328498487806
WIND 37 130.3328498487806
WIND 38 130.3328498487806
WIND 39 130.3328498487806
WIND 40 130.3328498487806
WIND 41 130.3328498487806
WIND 42 130.3328498487806
WIND 43 130.3328498487806
WIND 44 130.3328498487806
WIND 45 130.3328498487806
WIND 46 130.3328498487806
WIND 47 130.3328498487806
WIND 48 130.3328498487806
;


