param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 117.77154996408811
WIND 2 101.86228370679261
WIND 3 67.31331072772797
WIND 4 64.51265379046377
WIND 5 49.48949860569467
WIND 6 44.931465460064544
WIND 7 23.261494221549285
WIND 8 19.52553713542735
WIND 9 3.360302917202324
WIND 10 0.4233292761932319
WIND 11 0.830811607931355
WIND 12 5.475944257840268
WIND 13 0.4242555488714601
WIND 14 0.4763126580096298
WIND 15 16.70564431899004
WIND 16 10.589266654719621
WIND 17 42.30185458350766
WIND 18 39.73416493889599
WIND 19 42.51390577488806
WIND 20 40.24040010511513
WIND 21 48.683389513952925
WIND 22 54.89127043682268
WIND 23 50.242843216531185
WIND 24 87.71256939876534
WIND 25 87.71256939876534
WIND 26 87.71256939876534
WIND 27 87.71256939876534
WIND 28 87.71256939876534
WIND 29 87.71256939876534
WIND 30 87.71256939876534
WIND 31 87.71256939876534
WIND 32 87.71256939876534
WIND 33 87.71256939876534
WIND 34 87.71256939876534
WIND 35 87.71256939876534
WIND 36 87.71256939876534
WIND 37 87.71256939876534
WIND 38 87.71256939876534
WIND 39 87.71256939876534
WIND 40 87.71256939876534
WIND 41 87.71256939876534
WIND 42 87.71256939876534
WIND 43 87.71256939876534
WIND 44 87.71256939876534
WIND 45 87.71256939876534
WIND 46 87.71256939876534
WIND 47 87.71256939876534
WIND 48 87.71256939876534
;


