param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 81.60137191951054
WIND 2 79.41254888405507
WIND 3 87.30600760324643
WIND 4 79.34093535714662
WIND 5 69.42554362421723
WIND 6 94.17600094066584
WIND 7 76.80588009583182
WIND 8 77.53950516952123
WIND 9 25.572090182067445
WIND 10 15.37243490351495
WIND 11 1.1405425715672723
WIND 12 3.596686835616503
WIND 13 6.650642044901321
WIND 14 8.395817858228149
WIND 15 29.941915709323855
WIND 16 25.299979407017133
WIND 17 50.71544078371169
WIND 18 40.19399656562243
WIND 19 64.86065402601103
WIND 20 83.0676108784785
WIND 21 74.13683706265114
WIND 22 67.94106636942006
WIND 23 66.68836709568176
WIND 24 71.29947956064451
WIND 25 71.29947956064451
WIND 26 71.29947956064451
WIND 27 71.29947956064451
WIND 28 71.29947956064451
WIND 29 71.29947956064451
WIND 30 71.29947956064451
WIND 31 71.29947956064451
WIND 32 71.29947956064451
WIND 33 71.29947956064451
WIND 34 71.29947956064451
WIND 35 71.29947956064451
WIND 36 71.29947956064451
WIND 37 71.29947956064451
WIND 38 71.29947956064451
WIND 39 71.29947956064451
WIND 40 71.29947956064451
WIND 41 71.29947956064451
WIND 42 71.29947956064451
WIND 43 71.29947956064451
WIND 44 71.29947956064451
WIND 45 71.29947956064451
WIND 46 71.29947956064451
WIND 47 71.29947956064451
WIND 48 71.29947956064451
;


