param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 160.4783204538593
WIND 2 156.84898856282106
WIND 3 153.56678238765576
WIND 4 147.24385374848694
WIND 5 138.9693729156791
WIND 6 164.9163005973177
WIND 7 146.5450900825735
WIND 8 182.9245
WIND 9 124.15949042360677
WIND 10 114.68629116244827
WIND 11 110.8126205803054
WIND 12 171.0124174208254
WIND 13 111.14223027391104
WIND 14 95.62881252094347
WIND 15 154.96458489048447
WIND 16 115.14383199718485
WIND 17 171.504967797287
WIND 18 109.87328653698715
WIND 19 144.24719825813244
WIND 20 156.68800777685965
WIND 21 161.12069179762491
WIND 22 159.8516638826446
WIND 23 159.78775724243167
WIND 24 156.55720708489622
WIND 25 156.55720708489622
WIND 26 156.55720708489622
WIND 27 156.55720708489622
WIND 28 156.55720708489622
WIND 29 156.55720708489622
WIND 30 156.55720708489622
WIND 31 156.55720708489622
WIND 32 156.55720708489622
WIND 33 156.55720708489622
WIND 34 156.55720708489622
WIND 35 156.55720708489622
WIND 36 156.55720708489622
WIND 37 156.55720708489622
WIND 38 156.55720708489622
WIND 39 156.55720708489622
WIND 40 156.55720708489622
WIND 41 156.55720708489622
WIND 42 156.55720708489622
WIND 43 156.55720708489622
WIND 44 156.55720708489622
WIND 45 156.55720708489622
WIND 46 156.55720708489622
WIND 47 156.55720708489622
WIND 48 156.55720708489622
;


