param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 139.3929598612786
WIND 2 129.92782043130106
WIND 3 138.8754303021655
WIND 4 118.90909758982073
WIND 5 105.06980209344756
WIND 6 118.85066956499925
WIND 7 117.64484182309046
WIND 8 145.673666335503
WIND 9 91.10051587103423
WIND 10 76.32297719412544
WIND 11 80.61596616865528
WIND 12 123.41703186289918
WIND 13 62.31144388326095
WIND 14 69.41400628501309
WIND 15 123.84192502568436
WIND 16 101.7288601509858
WIND 17 141.5939831667177
WIND 18 98.65692390444494
WIND 19 120.2019988564749
WIND 20 125.07602064100566
WIND 21 131.45139965319896
WIND 22 140.2487648772462
WIND 23 147.40874321439452
WIND 24 117.97900345206034
WIND 25 117.97900345206034
WIND 26 117.97900345206034
WIND 27 117.97900345206034
WIND 28 117.97900345206034
WIND 29 117.97900345206034
WIND 30 117.97900345206034
WIND 31 117.97900345206034
WIND 32 117.97900345206034
WIND 33 117.97900345206034
WIND 34 117.97900345206034
WIND 35 117.97900345206034
WIND 36 117.97900345206034
WIND 37 117.97900345206034
WIND 38 117.97900345206034
WIND 39 117.97900345206034
WIND 40 117.97900345206034
WIND 41 117.97900345206034
WIND 42 117.97900345206034
WIND 43 117.97900345206034
WIND 44 117.97900345206034
WIND 45 117.97900345206034
WIND 46 117.97900345206034
WIND 47 117.97900345206034
WIND 48 117.97900345206034
;


