param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 78.75674987654801
WIND 2 103.08133324727044
WIND 3 107.99259387224116
WIND 4 99.34982804423039
WIND 5 82.10146693467368
WIND 6 102.7373472748613
WIND 7 100.97207503731875
WIND 8 100.02803863803327
WIND 9 46.68684534042462
WIND 10 25.651340681950018
WIND 11 8.110638988137163
WIND 12 23.20847578496452
WIND 13 25.763571882426028
WIND 14 60.66041576164716
WIND 15 115.49086174687642
WIND 16 66.38045073569874
WIND 17 92.62106902627848
WIND 18 84.86568515768997
WIND 19 103.69216490519923
WIND 20 98.33676671242704
WIND 21 103.08509348537478
WIND 22 85.92118736389273
WIND 23 87.49892661722515
WIND 24 66.4420914848584
WIND 25 66.4420914848584
WIND 26 66.4420914848584
WIND 27 66.4420914848584
WIND 28 66.4420914848584
WIND 29 66.4420914848584
WIND 30 66.4420914848584
WIND 31 66.4420914848584
WIND 32 66.4420914848584
WIND 33 66.4420914848584
WIND 34 66.4420914848584
WIND 35 66.4420914848584
WIND 36 66.4420914848584
WIND 37 66.4420914848584
WIND 38 66.4420914848584
WIND 39 66.4420914848584
WIND 40 66.4420914848584
WIND 41 66.4420914848584
WIND 42 66.4420914848584
WIND 43 66.4420914848584
WIND 44 66.4420914848584
WIND 45 66.4420914848584
WIND 46 66.4420914848584
WIND 47 66.4420914848584
WIND 48 66.4420914848584
;


