param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 68.5378357249564
WIND 2 73.05331006274072
WIND 3 37.31028704429047
WIND 4 42.49925007732534
WIND 5 51.11859670681374
WIND 6 51.263650995851634
WIND 7 46.62201082966927
WIND 8 63.65991471926137
WIND 9 24.77273019432846
WIND 10 8.108222878105005
WIND 11 1.8827080177868933
WIND 12 2.8460903207317108
WIND 13 3.969065695124536
WIND 14 0.887169931302003
WIND 15 7.82450044443707
WIND 16 9.807297587953338
WIND 17 32.93061151449181
WIND 18 49.5045325776123
WIND 19 53.057526110399806
WIND 20 55.603509487109456
WIND 21 55.7959996153581
WIND 22 67.89713198886183
WIND 23 55.74649981845842
WIND 24 66.21259251971938
WIND 25 66.21259251971938
WIND 26 66.21259251971938
WIND 27 66.21259251971938
WIND 28 66.21259251971938
WIND 29 66.21259251971938
WIND 30 66.21259251971938
WIND 31 66.21259251971938
WIND 32 66.21259251971938
WIND 33 66.21259251971938
WIND 34 66.21259251971938
WIND 35 66.21259251971938
WIND 36 66.21259251971938
WIND 37 66.21259251971938
WIND 38 66.21259251971938
WIND 39 66.21259251971938
WIND 40 66.21259251971938
WIND 41 66.21259251971938
WIND 42 66.21259251971938
WIND 43 66.21259251971938
WIND 44 66.21259251971938
WIND 45 66.21259251971938
WIND 46 66.21259251971938
WIND 47 66.21259251971938
WIND 48 66.21259251971938
;


