param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 56.47587207515673
WIND 2 53.36499832659547
WIND 3 47.174846937413065
WIND 4 49.605346336487905
WIND 5 50.86622650982431
WIND 6 68.16263284919584
WIND 7 66.93803118355532
WIND 8 68.14370473757894
WIND 9 35.49194046380167
WIND 10 17.036500902845802
WIND 11 18.90361019760121
WIND 12 28.541251588259417
WIND 13 11.456132738021266
WIND 14 11.53173610143838
WIND 15 16.811893428996687
WIND 16 14.791645657872255
WIND 17 35.39920233141658
WIND 18 23.36230919047665
WIND 19 37.250047855700565
WIND 20 28.43941627892471
WIND 21 28.203148608701113
WIND 22 29.036274896359362
WIND 23 26.471027401260585
WIND 24 25.829845568283805
WIND 25 25.829845568283805
WIND 26 25.829845568283805
WIND 27 25.829845568283805
WIND 28 25.829845568283805
WIND 29 25.829845568283805
WIND 30 25.829845568283805
WIND 31 25.829845568283805
WIND 32 25.829845568283805
WIND 33 25.829845568283805
WIND 34 25.829845568283805
WIND 35 25.829845568283805
WIND 36 25.829845568283805
WIND 37 25.829845568283805
WIND 38 25.829845568283805
WIND 39 25.829845568283805
WIND 40 25.829845568283805
WIND 41 25.829845568283805
WIND 42 25.829845568283805
WIND 43 25.829845568283805
WIND 44 25.829845568283805
WIND 45 25.829845568283805
WIND 46 25.829845568283805
WIND 47 25.829845568283805
WIND 48 25.829845568283805
;


