param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 143.19220477202603
WIND 2 143.31492841981833
WIND 3 132.0131219729302
WIND 4 120.71867706498097
WIND 5 120.16678998220753
WIND 6 140.3291348113549
WIND 7 123.23701002519749
WIND 8 149.52322073732145
WIND 9 75.64236595778469
WIND 10 62.5211950727816
WIND 11 55.8494529635465
WIND 12 92.7530575651216
WIND 13 55.69034332281092
WIND 14 62.40414687244911
WIND 15 83.26474857223707
WIND 16 60.633677222578754
WIND 17 111.24621685949052
WIND 18 97.5681855041266
WIND 19 121.96350132072185
WIND 20 131.21627896291898
WIND 21 133.37698304300383
WIND 22 136.6285048398513
WIND 23 135.09287209837493
WIND 24 136.71175263439633
WIND 25 136.71175263439633
WIND 26 136.71175263439633
WIND 27 136.71175263439633
WIND 28 136.71175263439633
WIND 29 136.71175263439633
WIND 30 136.71175263439633
WIND 31 136.71175263439633
WIND 32 136.71175263439633
WIND 33 136.71175263439633
WIND 34 136.71175263439633
WIND 35 136.71175263439633
WIND 36 136.71175263439633
WIND 37 136.71175263439633
WIND 38 136.71175263439633
WIND 39 136.71175263439633
WIND 40 136.71175263439633
WIND 41 136.71175263439633
WIND 42 136.71175263439633
WIND 43 136.71175263439633
WIND 44 136.71175263439633
WIND 45 136.71175263439633
WIND 46 136.71175263439633
WIND 47 136.71175263439633
WIND 48 136.71175263439633
;


