param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 158.30997122311408
WIND 2 153.2609690227147
WIND 3 149.37804399374153
WIND 4 141.66438304012496
WIND 5 132.85353551724765
WIND 6 159.9280610325241
WIND 7 144.68004893351343
WIND 8 179.96192613881988
WIND 9 120.0353989944519
WIND 10 112.80217733319485
WIND 11 108.43017489138234
WIND 12 145.5566926155287
WIND 13 91.9936869309181
WIND 14 77.31813055775842
WIND 15 127.69164464674553
WIND 16 95.93396818196237
WIND 17 152.16105073296538
WIND 18 105.65117000707038
WIND 19 129.64835748360656
WIND 20 140.12059145043068
WIND 21 149.3090463643572
WIND 22 132.8450095010161
WIND 23 134.4057671223278
WIND 24 137.61078659038807
WIND 25 137.61078659038807
WIND 26 137.61078659038807
WIND 27 137.61078659038807
WIND 28 137.61078659038807
WIND 29 137.61078659038807
WIND 30 137.61078659038807
WIND 31 137.61078659038807
WIND 32 137.61078659038807
WIND 33 137.61078659038807
WIND 34 137.61078659038807
WIND 35 137.61078659038807
WIND 36 137.61078659038807
WIND 37 137.61078659038807
WIND 38 137.61078659038807
WIND 39 137.61078659038807
WIND 40 137.61078659038807
WIND 41 137.61078659038807
WIND 42 137.61078659038807
WIND 43 137.61078659038807
WIND 44 137.61078659038807
WIND 45 137.61078659038807
WIND 46 137.61078659038807
WIND 47 137.61078659038807
WIND 48 137.61078659038807
;


