param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 99.7045955425491
WIND 2 79.87904413067358
WIND 3 80.01687749015917
WIND 4 79.89434560991381
WIND 5 70.74784137386106
WIND 6 84.02219496928737
WIND 7 80.76960000499358
WIND 8 86.19036029741201
WIND 9 38.72704945214834
WIND 10 13.826045583587138
WIND 11 23.30870404088361
WIND 12 43.893246152677214
WIND 13 15.039280732827727
WIND 14 25.94472531838278
WIND 15 41.37455707655943
WIND 16 27.21985005284077
WIND 17 53.1370429449786
WIND 18 61.043952907671375
WIND 19 96.68011535094749
WIND 20 110.23182835854762
WIND 21 102.23740124505986
WIND 22 108.51577971711882
WIND 23 91.55097098554968
WIND 24 101.1099804395313
WIND 25 101.1099804395313
WIND 26 101.1099804395313
WIND 27 101.1099804395313
WIND 28 101.1099804395313
WIND 29 101.1099804395313
WIND 30 101.1099804395313
WIND 31 101.1099804395313
WIND 32 101.1099804395313
WIND 33 101.1099804395313
WIND 34 101.1099804395313
WIND 35 101.1099804395313
WIND 36 101.1099804395313
WIND 37 101.1099804395313
WIND 38 101.1099804395313
WIND 39 101.1099804395313
WIND 40 101.1099804395313
WIND 41 101.1099804395313
WIND 42 101.1099804395313
WIND 43 101.1099804395313
WIND 44 101.1099804395313
WIND 45 101.1099804395313
WIND 46 101.1099804395313
WIND 47 101.1099804395313
WIND 48 101.1099804395313
;


