param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 143.90760860334942
WIND 2 136.71638805052805
WIND 3 133.95327497728172
WIND 4 110.61577866511075
WIND 5 95.32584354389411
WIND 6 110.73480804698397
WIND 7 103.9087272757623
WIND 8 114.29234070781307
WIND 9 57.152628634348495
WIND 10 34.30193026748888
WIND 11 50.41642277805309
WIND 12 25.446787149334796
WIND 13 16.040094589608902
WIND 14 12.323920463810879
WIND 15 59.923866528085036
WIND 16 54.644718460009734
WIND 17 74.6103101184676
WIND 18 62.92725537568963
WIND 19 85.77638292518398
WIND 20 95.91324630401203
WIND 21 85.51067923761283
WIND 22 80.31722489236131
WIND 23 93.94689617104484
WIND 24 133.03785524394763
WIND 25 133.03785524394763
WIND 26 133.03785524394763
WIND 27 133.03785524394763
WIND 28 133.03785524394763
WIND 29 133.03785524394763
WIND 30 133.03785524394763
WIND 31 133.03785524394763
WIND 32 133.03785524394763
WIND 33 133.03785524394763
WIND 34 133.03785524394763
WIND 35 133.03785524394763
WIND 36 133.03785524394763
WIND 37 133.03785524394763
WIND 38 133.03785524394763
WIND 39 133.03785524394763
WIND 40 133.03785524394763
WIND 41 133.03785524394763
WIND 42 133.03785524394763
WIND 43 133.03785524394763
WIND 44 133.03785524394763
WIND 45 133.03785524394763
WIND 46 133.03785524394763
WIND 47 133.03785524394763
WIND 48 133.03785524394763
;


