param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 92.8710484651738
WIND 2 114.86921080576394
WIND 3 117.7932409142612
WIND 4 85.03684616732446
WIND 5 73.43977931513828
WIND 6 64.30671555804678
WIND 7 51.32818250642001
WIND 8 78.10333197061084
WIND 9 41.23144327618868
WIND 10 10.754048887927686
WIND 11 4.501071622897395
WIND 12 6.183387538307011
WIND 13 5.056084649026232
WIND 14 12.760909363809008
WIND 15 33.508132821994444
WIND 16 25.781805399064655
WIND 17 56.25695142607823
WIND 18 47.834387257605854
WIND 19 55.538816017544086
WIND 20 54.69124671664345
WIND 21 58.36784911582689
WIND 22 55.077180214340515
WIND 23 42.1604771379256
WIND 24 29.334126375592565
WIND 25 29.334126375592565
WIND 26 29.334126375592565
WIND 27 29.334126375592565
WIND 28 29.334126375592565
WIND 29 29.334126375592565
WIND 30 29.334126375592565
WIND 31 29.334126375592565
WIND 32 29.334126375592565
WIND 33 29.334126375592565
WIND 34 29.334126375592565
WIND 35 29.334126375592565
WIND 36 29.334126375592565
WIND 37 29.334126375592565
WIND 38 29.334126375592565
WIND 39 29.334126375592565
WIND 40 29.334126375592565
WIND 41 29.334126375592565
WIND 42 29.334126375592565
WIND 43 29.334126375592565
WIND 44 29.334126375592565
WIND 45 29.334126375592565
WIND 46 29.334126375592565
WIND 47 29.334126375592565
WIND 48 29.334126375592565
;


