param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 66.51713512738587
WIND 2 68.43900258653743
WIND 3 59.94563613401406
WIND 4 67.80483190194923
WIND 5 66.64484947749823
WIND 6 70.62037502017105
WIND 7 50.95934841751867
WIND 8 51.032387265749186
WIND 9 22.476140813334013
WIND 10 2.144406043116936
WIND 11 0.8590360734098227
WIND 12 1.3331908264123769
WIND 13 0.7731146203939062
WIND 14 1.934065314287568
WIND 15 9.802657213882057
WIND 16 12.497927337727472
WIND 17 50.37802804146514
WIND 18 54.37596093309419
WIND 19 74.52809360361054
WIND 20 65.8686549947058
WIND 21 55.78990106451629
WIND 22 47.67657880080647
WIND 23 38.68571314922149
WIND 24 46.46425610750112
WIND 25 46.46425610750112
WIND 26 46.46425610750112
WIND 27 46.46425610750112
WIND 28 46.46425610750112
WIND 29 46.46425610750112
WIND 30 46.46425610750112
WIND 31 46.46425610750112
WIND 32 46.46425610750112
WIND 33 46.46425610750112
WIND 34 46.46425610750112
WIND 35 46.46425610750112
WIND 36 46.46425610750112
WIND 37 46.46425610750112
WIND 38 46.46425610750112
WIND 39 46.46425610750112
WIND 40 46.46425610750112
WIND 41 46.46425610750112
WIND 42 46.46425610750112
WIND 43 46.46425610750112
WIND 44 46.46425610750112
WIND 45 46.46425610750112
WIND 46 46.46425610750112
WIND 47 46.46425610750112
WIND 48 46.46425610750112
;


