param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 99.71779591661921
WIND 2 101.86004148574361
WIND 3 111.83121941561322
WIND 4 83.34453078502293
WIND 5 83.45002410109802
WIND 6 98.17204395123541
WIND 7 94.82693463184579
WIND 8 114.11816682998722
WIND 9 73.84694212230143
WIND 10 65.60044562820036
WIND 11 65.95310300371632
WIND 12 103.22892333314206
WIND 13 54.401021594590674
WIND 14 45.68733627052448
WIND 15 104.22104955260886
WIND 16 75.09459571285348
WIND 17 106.84456918140711
WIND 18 87.13130129101704
WIND 19 107.83406249690357
WIND 20 133.84429091117337
WIND 21 136.71382357767752
WIND 22 121.59605037680386
WIND 23 126.34966647223187
WIND 24 119.86848603327049
WIND 25 119.86848603327049
WIND 26 119.86848603327049
WIND 27 119.86848603327049
WIND 28 119.86848603327049
WIND 29 119.86848603327049
WIND 30 119.86848603327049
WIND 31 119.86848603327049
WIND 32 119.86848603327049
WIND 33 119.86848603327049
WIND 34 119.86848603327049
WIND 35 119.86848603327049
WIND 36 119.86848603327049
WIND 37 119.86848603327049
WIND 38 119.86848603327049
WIND 39 119.86848603327049
WIND 40 119.86848603327049
WIND 41 119.86848603327049
WIND 42 119.86848603327049
WIND 43 119.86848603327049
WIND 44 119.86848603327049
WIND 45 119.86848603327049
WIND 46 119.86848603327049
WIND 47 119.86848603327049
WIND 48 119.86848603327049
;


