param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 84.06355148869537
WIND 2 73.8813871978757
WIND 3 65.65997855551903
WIND 4 66.64199120381537
WIND 5 54.06131034818756
WIND 6 38.62350318323315
WIND 7 23.626074315417444
WIND 8 37.656764370705005
WIND 9 5.613005697254647
WIND 10 1.1032348821640598
WIND 11 0.7174638224657544
WIND 12 3.78920068937442
WIND 13 1.9366727699688824
WIND 14 4.238422746210285
WIND 15 4.185284051169453
WIND 16 6.286826303293168
WIND 17 26.284011614394263
WIND 18 23.22198525768753
WIND 19 39.97376467701645
WIND 20 45.380464429597566
WIND 21 46.542334257589786
WIND 22 25.55302919809806
WIND 23 50.13625940823202
WIND 24 58.47371446446946
WIND 25 58.47371446446946
WIND 26 58.47371446446946
WIND 27 58.47371446446946
WIND 28 58.47371446446946
WIND 29 58.47371446446946
WIND 30 58.47371446446946
WIND 31 58.47371446446946
WIND 32 58.47371446446946
WIND 33 58.47371446446946
WIND 34 58.47371446446946
WIND 35 58.47371446446946
WIND 36 58.47371446446946
WIND 37 58.47371446446946
WIND 38 58.47371446446946
WIND 39 58.47371446446946
WIND 40 58.47371446446946
WIND 41 58.47371446446946
WIND 42 58.47371446446946
WIND 43 58.47371446446946
WIND 44 58.47371446446946
WIND 45 58.47371446446946
WIND 46 58.47371446446946
WIND 47 58.47371446446946
WIND 48 58.47371446446946
;


