param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 93.49853197894322
WIND 2 89.36150204942983
WIND 3 105.50427527988073
WIND 4 83.52421387723615
WIND 5 62.00185141575893
WIND 6 95.56181706248313
WIND 7 76.84291194458686
WIND 8 81.67676232367468
WIND 9 60.761696174524275
WIND 10 28.98509537635279
WIND 11 11.9807974425671
WIND 12 27.48609928847859
WIND 13 16.341017862740596
WIND 14 25.11415647222457
WIND 15 45.04417537800558
WIND 16 31.139817711405883
WIND 17 73.31099015195078
WIND 18 65.5857018249564
WIND 19 74.87649610206131
WIND 20 78.64938009867791
WIND 21 62.79643597122503
WIND 22 71.88045608291719
WIND 23 77.94595938159563
WIND 24 75.194498137133
WIND 25 75.194498137133
WIND 26 75.194498137133
WIND 27 75.194498137133
WIND 28 75.194498137133
WIND 29 75.194498137133
WIND 30 75.194498137133
WIND 31 75.194498137133
WIND 32 75.194498137133
WIND 33 75.194498137133
WIND 34 75.194498137133
WIND 35 75.194498137133
WIND 36 75.194498137133
WIND 37 75.194498137133
WIND 38 75.194498137133
WIND 39 75.194498137133
WIND 40 75.194498137133
WIND 41 75.194498137133
WIND 42 75.194498137133
WIND 43 75.194498137133
WIND 44 75.194498137133
WIND 45 75.194498137133
WIND 46 75.194498137133
WIND 47 75.194498137133
WIND 48 75.194498137133
;


