param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 133.08270867176026
WIND 2 131.20034829405708
WIND 3 121.22881498193904
WIND 4 118.83283380782532
WIND 5 109.79296745065297
WIND 6 122.55258328353658
WIND 7 111.62914407298982
WIND 8 112.2665384175542
WIND 9 55.36215372523901
WIND 10 45.82387955534159
WIND 11 44.404805329644034
WIND 12 47.931265849400965
WIND 13 36.960720915775035
WIND 14 78.79184952078225
WIND 15 148.40722146553395
WIND 16 99.343724962178
WIND 17 145.34085028823398
WIND 18 93.2318276417616
WIND 19 124.57956566626899
WIND 20 142.30275293497786
WIND 21 129.49420833139342
WIND 22 139.54278631603063
WIND 23 144.68368320417144
WIND 24 133.86910286223664
WIND 25 133.86910286223664
WIND 26 133.86910286223664
WIND 27 133.86910286223664
WIND 28 133.86910286223664
WIND 29 133.86910286223664
WIND 30 133.86910286223664
WIND 31 133.86910286223664
WIND 32 133.86910286223664
WIND 33 133.86910286223664
WIND 34 133.86910286223664
WIND 35 133.86910286223664
WIND 36 133.86910286223664
WIND 37 133.86910286223664
WIND 38 133.86910286223664
WIND 39 133.86910286223664
WIND 40 133.86910286223664
WIND 41 133.86910286223664
WIND 42 133.86910286223664
WIND 43 133.86910286223664
WIND 44 133.86910286223664
WIND 45 133.86910286223664
WIND 46 133.86910286223664
WIND 47 133.86910286223664
WIND 48 133.86910286223664
;


