param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 40.832094720141484
WIND 2 30.995985891525734
WIND 3 28.428938564385312
WIND 4 27.6740537301406
WIND 5 9.659018494992623
WIND 6 6.425987837813364
WIND 7 2.3990746705901413
WIND 8 6.460159465308891
WIND 9 0.36391352163121277
WIND 10 0.012026451204673097
WIND 11 0.012432349659698616
WIND 12 0.005513218616979999
WIND 13 0.001630490207904245
WIND 14 0.007024967788339609
WIND 15 0.10146742802622272
WIND 16 0.15490104419345133
WIND 17 7.324673889819235
WIND 18 5.793325322217402
WIND 19 14.926824502665273
WIND 20 8.773642017667886
WIND 21 8.255420291163796
WIND 22 10.714234574478088
WIND 23 14.57721784428261
WIND 24 13.061936650682018
WIND 25 13.061936650682018
WIND 26 13.061936650682018
WIND 27 13.061936650682018
WIND 28 13.061936650682018
WIND 29 13.061936650682018
WIND 30 13.061936650682018
WIND 31 13.061936650682018
WIND 32 13.061936650682018
WIND 33 13.061936650682018
WIND 34 13.061936650682018
WIND 35 13.061936650682018
WIND 36 13.061936650682018
WIND 37 13.061936650682018
WIND 38 13.061936650682018
WIND 39 13.061936650682018
WIND 40 13.061936650682018
WIND 41 13.061936650682018
WIND 42 13.061936650682018
WIND 43 13.061936650682018
WIND 44 13.061936650682018
WIND 45 13.061936650682018
WIND 46 13.061936650682018
WIND 47 13.061936650682018
WIND 48 13.061936650682018
;


